chr|end|id|source|source_url|start
chr2|16123080|SO_chr2_16122001_16123080_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|16122001
chr2|16211260|SO_chr2_16209581_16211260_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|16209581
chr2|17771480|SO_chr2_17770641_17771480_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|17770641
chr2|17798760|SO_chr2_17796561_17798760_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|17796561
chr2|18229700|SO_chr2_18228001_18229700_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|18228001
chr2|19158370|SO_chr2_19157401_19158370_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|19157401
chr2|19320300|SO_chr2_19319001_19320300_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|19319001
chr2|19321850|SO_chr2_19320501_19321850_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|19320501
chr2|19459120|SO_chr2_19458911_19459120_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|19458911
chr2|20001750|SO_chr2_20001051_20001750_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|20001051
chr2|20101460|SO_chr2_20100961_20101460_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|20100961
chr2|20133700|SO_chr2_20133271_20133700_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|20133271
chr2|20251170|SO_chr2_20250901_20251170_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|20250901
chr2|20272070|SO_chr2_20270891_20272070_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|20270891
chr2|20550350|SO_chr2_20549901_20550350_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|20549901
chr2|20651120|SO_chr2_20649931_20651120_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|20649931
chr2|20688320|SO_chr2_20686781_20688320_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|20686781
chr2|20696570|SO_chr2_20695771_20696570_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|20695771
chr2|20707420|SO_chr2_20706851_20707420_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|20706851
chr2|20780250|SO_chr2_20777101_20780250_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|20777101
chr2|20783030|SO_chr2_20781881_20783030_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|20781881
chr2|20785180|SO_chr2_20783091_20785180_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|20783091
chr2|21022790|SO_chr2_21022171_21022790_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|21022171
chr2|23041250|SO_chr2_23040051_23041250_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|23040051
chr2|23079180|SO_chr2_23077431_23079180_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|23077431
chr2|23676410|SO_chr2_23675601_23676410_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|23675601
chr2|23720830|SO_chr2_23719581_23720830_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|23719581
chr2|23727100|SO_chr2_23725801_23727100_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|23725801
chr2|23743560|SO_chr2_23742961_23743560_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|23742961
chr2|23748130|SO_chr2_23746841_23748130_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|23746841
chr2|23774040|SO_chr2_23772361_23774040_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|23772361
chr2|24149420|SO_chr2_24148681_24149420_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|24148681
chr2|25286010|SO_chr2_25285141_25286010_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|25285141
chr2|25322290|SO_chr2_25321631_25322290_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|25321631
chr2|25915560|SO_chr2_25914621_25915560_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|25914621
chr2|26195650|SO_chr2_26194561_26195650_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|26194561
chr2|26936350|SO_chr2_26934961_26936350_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|26934961
chr2|26944980|SO_chr2_26943151_26944980_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|26943151
chr2|26948660|SO_chr2_26945661_26948660_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|26945661
chr2|26987800|SO_chr2_26987301_26987800_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|26987301
chr2|27009580|SO_chr2_27009161_27009580_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|27009161
chr2|27303010|SO_chr2_27302101_27303010_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|27302101
chr2|27303590|SO_chr2_27303141_27303590_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|27303141
chr2|27341640|SO_chr2_27340981_27341640_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|27340981
chr2|27440740|SO_chr2_27440501_27440740_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|27440501
chr2|27652420|SO_chr2_27651601_27652420_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|27651601
chr2|27995020|SO_chr2_27994671_27995020_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|27994671
chr2|28470940|SO_chr2_28469661_28470940_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|28469661
chr2|28472340|SO_chr2_28471121_28472340_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|28471121
chr2|28473290|SO_chr2_28472511_28473290_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|28472511
chr2|28498880|SO_chr2_28496851_28498880_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|28496851
chr2|28808040|SO_chr2_28806761_28808040_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|28806761
chr2|28834800|SO_chr2_28833311_28834800_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|28833311
chr2|28873360|SO_chr2_28872401_28873360_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|28872401
chr2|28940750|SO_chr2_28938871_28940750_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|28938871
chr2|29678980|SO_chr2_29677851_29678980_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|29677851
chr2|29971730|SO_chr2_29970301_29971730_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|29970301
chr2|30102690|SO_chr2_30101191_30102690_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|30101191
chr2|30260440|SO_chr2_30259271_30260440_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|30259271
chr2|30337110|SO_chr2_30336131_30337110_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|30336131
chr2|31542110|SO_chr2_31541481_31542110_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|31541481
chr2|31624860|SO_chr2_31624201_31624860_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|31624201
chr2|31650190|SO_chr2_31649301_31650190_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|31649301
chr2|31715350|SO_chr2_31715141_31715350_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|31715141
chr2|32391220|SO_chr2_32390971_32391220_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|32390971
chr2|32583420|SO_chr2_32582561_32583420_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|32582561
chr2|33157750|SO_chr2_33156991_33157750_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|33156991
chr2|33237760|SO_chr2_33237001_33237760_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|33237001
chr2|33330280|SO_chr2_33328911_33330280_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|33328911
chr2|33501550|SO_chr2_33500991_33501550_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|33500991
chr2|34035710|SO_chr2_34035001_34035710_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|34035001
chr2|34790450|SO_chr2_34790211_34790450_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|34790211
chr2|35524240|SO_chr2_35523581_35524240_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|35523581
chr2|35584080|SO_chr2_35583881_35584080_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|35583881
chr2|36409310|SO_chr2_36409041_36409310_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|36409041
chr2|36925260|SO_chr2_36924511_36925260_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|36924511
chr2|36934900|SO_chr2_36933601_36934900_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|36933601
chr2|36960000|SO_chr2_36958951_36960000_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|36958951
chr2|36984060|SO_chr2_36983091_36984060_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|36983091
chr2|37048950|SO_chr2_37047481_37048950_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|37047481
chr2|37604680|SO_chr2_37602671_37604680_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|37602671
chr2|37618390|SO_chr2_37616371_37618390_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|37616371
chr2|37734330|SO_chr2_37733521_37734330_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|37733521
chr2|37794230|SO_chr2_37793201_37794230_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|37793201
chr2|37815460|SO_chr2_37812391_37815460_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|37812391
chr2|37853780|SO_chr2_37852381_37853780_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|37852381
chr2|37867520|SO_chr2_37866151_37867520_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|37866151
chr2|37885570|SO_chr2_37882911_37885570_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|37882911
chr2|38001700|SO_chr2_38000461_38001700_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|38000461
chr2|38430910|SO_chr2_38429881_38430910_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|38429881
chr2|38443620|SO_chr2_38442291_38443620_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|38442291
chr2|38622960|SO_chr2_38621991_38622960_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|38621991
chr2|38742580|SO_chr2_38742361_38742580_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|38742361
chr2|38768720|SO_chr2_38767421_38768720_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|38767421
chr2|38829570|SO_chr2_38829101_38829570_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|38829101
chr2|38978370|SO_chr2_38977471_38978370_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|38977471
chr2|39228500|SO_chr2_39227601_39228500_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|39227601
chr2|39347470|SO_chr2_39346851_39347470_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|39346851
chr2|39367180|SO_chr2_39366411_39367180_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|39366411
chr2|39716340|SO_chr2_39715651_39716340_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|39715651
chr2|39796840|SO_chr2_39795191_39796840_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|39795191
chr2|41660990|SO_chr2_41660651_41660990_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|41660651
chr2|42194650|SO_chr2_42193431_42194650_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|42193431
chr2|42570460|SO_chr2_42567671_42570460_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|42567671
chr2|42588220|SO_chr2_42587831_42588220_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|42587831
chr2|43134680|SO_chr2_43133641_43134680_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|43133641
chr2|43207540|SO_chr2_43206361_43207540_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|43206361
chr2|43228340|SO_chr2_43227321_43228340_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|43227321
chr2|43266250|SO_chr2_43264991_43266250_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|43264991
chr2|43303810|SO_chr2_43300411_43303810_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|43300411
chr2|43311080|SO_chr2_43309111_43311080_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|43309111
chr2|43314430|SO_chr2_43312461_43314430_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|43312461
chr2|43328920|SO_chr2_43327731_43328920_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|43327731
chr2|43406910|SO_chr2_43406061_43406910_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|43406061
chr2|43521290|SO_chr2_43520351_43521290_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|43520351
chr2|43528730|SO_chr2_43527551_43528730_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|43527551
chr2|43552760|SO_chr2_43550971_43552760_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|43550971
chr2|43573040|SO_chr2_43571991_43573040_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|43571991
chr2|43689310|SO_chr2_43688461_43689310_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|43688461
chr2|43766100|SO_chr2_43765241_43766100_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|43765241
chr2|44396780|SO_chr2_44396411_44396780_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|44396411
chr2|44776620|SO_chr2_44776001_44776620_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|44776001
chr2|44805990|SO_chr2_44805491_44805990_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|44805491
chr2|46010690|SO_chr2_46009221_46010690_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|46009221
chr2|46079330|SO_chr2_46077871_46079330_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|46077871
chr2|46088440|SO_chr2_46087371_46088440_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|46087371
chr2|46112850|SO_chr2_46112021_46112850_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|46112021
chr2|46166620|SO_chr2_46165031_46166620_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|46165031
chr2|46192300|SO_chr2_46189111_46192300_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|46189111
chr2|46452490|SO_chr2_46451861_46452490_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|46451861
chr2|46563310|SO_chr2_46562381_46563310_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|46562381
chr2|46616570|SO_chr2_46614481_46616570_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|46614481
chr2|46718520|SO_chr2_46717211_46718520_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|46717211
chr2|46927280|SO_chr2_46926591_46927280_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|46926591
chr2|46974960|SO_chr2_46974431_46974960_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|46974431
chr2|47031870|SO_chr2_47030661_47031870_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|47030661
chr2|47064040|SO_chr2_47062781_47064040_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|47062781
chr2|47077280|SO_chr2_47073811_47077280_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|47073811
chr2|47083060|SO_chr2_47081441_47083060_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|47081441
chr2|47101750|SO_chr2_47100271_47101750_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|47100271
chr2|47106540|SO_chr2_47105631_47106540_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|47105631
chr2|47195780|SO_chr2_47194791_47195780_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|47194791
chr2|47196700|SO_chr2_47196501_47196700_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|47196501
chr2|47217610|SO_chr2_47215861_47217610_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|47215861
chr2|47271780|SO_chr2_47269741_47271780_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|47269741
chr2|47305340|SO_chr2_47303281_47305340_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|47303281
chr2|47307510|SO_chr2_47305461_47307510_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|47305461
chr2|47314120|SO_chr2_47310671_47314120_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|47310671
chr2|47314590|SO_chr2_47314271_47314590_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|47314271
chr2|47403570|SO_chr2_47402381_47403570_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|47402381
chr2|47426570|SO_chr2_47425911_47426570_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|47425911
chr2|47427090|SO_chr2_47426681_47427090_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|47426681
chr2|48643680|SO_chr2_48641961_48643680_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|48641961
chr2|48675730|SO_chr2_48674421_48675730_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|48674421
chr2|48757850|SO_chr2_48757361_48757850_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|48757361
chr2|48758880|SO_chr2_48757971_48758880_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|48757971
chr2|49088220|SO_chr2_49087101_49088220_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|49087101
chr2|54331450|SO_chr2_54330851_54331450_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|54330851
chr2|54343320|SO_chr2_54342891_54343320_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|54342891
chr2|54612870|SO_chr2_54611301_54612870_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|54611301
chr2|54685260|SO_chr2_54683661_54685260_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|54683661
chr2|54697340|SO_chr2_54696581_54697340_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|54696581
chr2|54712100|SO_chr2_54709531_54712100_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|54709531
chr2|54801530|SO_chr2_54799431_54801530_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|54799431
chr2|54806220|SO_chr2_54804421_54806220_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|54804421
chr2|54807440|SO_chr2_54806291_54807440_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|54806291
chr2|54862900|SO_chr2_54861201_54862900_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|54861201
chr2|54867200|SO_chr2_54865671_54867200_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|54865671
chr2|55087880|SO_chr2_55087051_55087880_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|55087051
chr2|55169030|SO_chr2_55167881_55169030_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|55167881
chr2|55920790|SO_chr2_55920601_55920790_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|55920601
chr2|56116730|SO_chr2_56115591_56116730_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|56115591
chr2|58274930|SO_chr2_58274001_58274930_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|58274001
chr2|58454990|SO_chr2_58454161_58454990_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|58454161
chr2|62080990|SO_chr2_62080781_62080990_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|62080781
chr2|62115510|SO_chr2_62115241_62115510_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|62115241
chr2|62178580|SO_chr2_62176321_62178580_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|62176321
chr2|62424180|SO_chr2_62423491_62424180_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|62423491
chr2|62695820|SO_chr2_62694431_62695820_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|62694431
chr2|62796840|SO_chr2_62796411_62796840_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|62796411
chr2|62807470|SO_chr2_62804081_62807470_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|62804081
chr2|62814530|SO_chr2_62813511_62814530_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|62813511
chr2|62817490|SO_chr2_62816201_62817490_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|62816201
chr2|62839490|SO_chr2_62839031_62839490_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|62839031
chr2|62869150|SO_chr2_62868641_62869150_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|62868641
chr2|64099470|SO_chr2_64098291_64099470_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|64098291
chr2|64103940|SO_chr2_64101481_64103940_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|64101481
chr2|64222770|SO_chr2_64220901_64222770_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|64220901
chr2|64279930|SO_chr2_64279401_64279930_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|64279401
chr2|64501560|SO_chr2_64500381_64501560_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|64500381
chr2|64868090|SO_chr2_64867221_64868090_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|64867221
chr2|64872100|SO_chr2_64871421_64872100_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|64871421
chr2|64880750|SO_chr2_64880271_64880750_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|64880271
chr2|65066820|SO_chr2_65065541_65066820_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|65065541
chr2|65202840|SO_chr2_65202061_65202840_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|65202061
chr2|65218250|SO_chr2_65217301_65218250_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|65217301
chr2|65247440|SO_chr2_65246221_65247440_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|65246221
chr2|65357020|SO_chr2_65356601_65357020_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|65356601
chr2|65455910|SO_chr2_65455091_65455910_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|65455091
chr2|65506260|SO_chr2_65504911_65506260_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|65504911
chr2|65529250|SO_chr2_65528121_65529250_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|65528121
chr2|65605370|SO_chr2_65604481_65605370_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|65604481
chr2|65616870|SO_chr2_65614951_65616870_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|65614951
chr2|65659090|SO_chr2_65657331_65659090_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|65657331
chr2|65744500|SO_chr2_65743741_65744500_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|65743741
chr2|67117210|SO_chr2_67115641_67117210_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|67115641
chr2|68108050|SO_chr2_68107071_68108050_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|68107071
chr2|68145100|SO_chr2_68144401_68145100_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|68144401
chr2|69056940|SO_chr2_69056021_69056940_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|69056021
chr2|69406210|SO_chr2_69404151_69406210_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|69404151
chr2|69444710|SO_chr2_69443661_69444710_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|69443661
chr2|69449890|SO_chr2_69449051_69449890_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|69449051
chr2|69614190|SO_chr2_69613921_69614190_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|69613921
chr2|69983630|SO_chr2_69983041_69983630_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|69983041
chr2|70336610|SO_chr2_70334941_70336610_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|70334941
chr2|70351160|SO_chr2_70350601_70351160_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|70350601
chr2|70352170|SO_chr2_70351561_70352170_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|70351561
chr2|70418100|SO_chr2_70417551_70418100_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|70417551
chr2|70475530|SO_chr2_70475141_70475530_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|70475141
chr2|70825390|SO_chr2_70823391_70825390_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|70823391
chr2|70836710|SO_chr2_70834071_70836710_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|70834071
chr2|71504290|SO_chr2_71503341_71504290_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|71503341
chr2|71559640|SO_chr2_71559011_71559640_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|71559011
chr2|71806590|SO_chr2_71805721_71806590_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|71805721
chr2|71820140|SO_chr2_71819081_71820140_GRCh38|Enancer Atlas|http://enhanceratlas.org/downloadv2.php|71819081
