# Interactor 1 uniprot id	Interactor 1 Ensembl gene id	Interactor 1 Entrez Gene id	Interactor 2 uniprot id	Interactor 2 Ensembl gene id	Interactor 2 Entrez Gene id	Interaction type	Interaction context	Pubmed references
uniprotkb:Q9Y287	ENSEMBL:ENST00000647800|ENSEMBL:ENST00000378549|ENSEMBL:ENSP00000497221|ENSEMBL:ENSP00000367811|ENSEMBL:ENSG00000136156	-	uniprotkb:Q9Y287	ENSEMBL:ENST00000647800|ENSEMBL:ENST00000378549|ENSEMBL:ENSP00000497221|ENSEMBL:ENSP00000367811|ENSEMBL:ENSG00000136156	-	physical association	reactome:R-HSA-976871	14690516|10391242
uniprotkb:P13569	ENSEMBL:ENSG00000001626|ENSEMBL:ENST00000649781|ENSEMBL:ENST00000003084|ENSEMBL:ENSP00000497203|ENSEMBL:ENSP00000003084	-	uniprotkb:O60664	ENSEMBL:ENST00000221957|ENSEMBL:ENST00000592528|ENSEMBL:ENSG00000105355|ENSEMBL:ENSP00000465596|ENSEMBL:ENSP00000221957|ENSEMBL:ENSP00000467803|ENSEMBL:ENST00000585479	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:Q12798	ENSEMBL:ENST00000327228|ENSEMBL:ENSP00000319052|ENSEMBL:ENSG00000177143	-	uniprotkb:Q99497	ENSEMBL:ENSG00000116288|ENSEMBL:ENST00000493678|ENSEMBL:ENST00000377491|ENSEMBL:ENST00000377488|ENSEMBL:ENST00000338639|ENSEMBL:ENST00000493373|ENSEMBL:ENSP00000340278|ENSEMBL:ENSP00000465404|ENSEMBL:ENSP00000418770|ENSEMBL:ENSP00000366708|ENSEMBL:ENSP00000366711	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:Q99497	ENSEMBL:ENSG00000116288|ENSEMBL:ENST00000493678|ENSEMBL:ENST00000377491|ENSEMBL:ENST00000377488|ENSEMBL:ENST00000338639|ENSEMBL:ENST00000493373|ENSEMBL:ENSP00000340278|ENSEMBL:ENSP00000465404|ENSEMBL:ENSP00000418770|ENSEMBL:ENSP00000366708|ENSEMBL:ENSP00000366711	-	uniprotkb:Q99541	ENSEMBL:ENST00000276914|ENSEMBL:ENSP00000276914|ENSEMBL:ENSG00000147872	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:P08238	ENSEMBL:ENSG00000096384|ENSEMBL:ENST00000371554|ENSEMBL:ENST00000620073|ENSEMBL:ENST00000371646|ENSEMBL:ENST00000353801|ENSEMBL:ENSP00000360609|ENSEMBL:ENSP00000325875|ENSEMBL:ENSP00000481908|ENSEMBL:ENSP00000360709	-	uniprotkb:O60664	ENSEMBL:ENST00000221957|ENSEMBL:ENST00000592528|ENSEMBL:ENSG00000105355|ENSEMBL:ENSP00000465596|ENSEMBL:ENSP00000221957|ENSEMBL:ENSP00000467803|ENSEMBL:ENST00000585479	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:P08238	ENSEMBL:ENSG00000096384|ENSEMBL:ENST00000371554|ENSEMBL:ENST00000620073|ENSEMBL:ENST00000371646|ENSEMBL:ENST00000353801|ENSEMBL:ENSP00000360609|ENSEMBL:ENSP00000325875|ENSEMBL:ENSP00000481908|ENSEMBL:ENSP00000360709	-	uniprotkb:Q99541	ENSEMBL:ENST00000276914|ENSEMBL:ENSP00000276914|ENSEMBL:ENSG00000147872	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:P07900	ENSEMBL:ENSG00000080824|ENSEMBL:ENST00000334701|ENSEMBL:ENST00000216281|ENSEMBL:ENSP00000335153|ENSEMBL:ENSP00000216281	-	uniprotkb:Q9UBN7	ENSEMBL:ENSP00000496046|ENSEMBL:ENST00000334136|ENSEMBL:ENST00000644068|ENSEMBL:ENST00000643374|ENSEMBL:ENST00000443563|ENSEMBL:ENST00000423941|ENSEMBL:ENST00000440653|ENSEMBL:ENST00000376619|ENSEMBL:ENST00000376643|ENSEMBL:ENST00000376610|ENSEMBL:ENSP00000365804|ENSEMBL:ENSP00000392815|ENSEMBL:ENSP00000365831|ENSEMBL:ENSP00000334061|ENSEMBL:ENSP00000365795|ENSEMBL:ENSG00000094631|ENSEMBL:ENSP00000402751|ENSEMBL:ENSP00000496013|ENSEMBL:ENSP00000394377	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:O60664	ENSEMBL:ENST00000221957|ENSEMBL:ENST00000592528|ENSEMBL:ENSG00000105355|ENSEMBL:ENSP00000465596|ENSEMBL:ENSP00000221957|ENSEMBL:ENSP00000467803|ENSEMBL:ENST00000585479	-	uniprotkb:O60664	ENSEMBL:ENST00000221957|ENSEMBL:ENST00000592528|ENSEMBL:ENSG00000105355|ENSEMBL:ENSP00000465596|ENSEMBL:ENSP00000221957|ENSEMBL:ENSP00000467803|ENSEMBL:ENST00000585479	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:P68871	ENSEMBL:ENSG00000244734|ENSEMBL:ENSP00000494175|ENSEMBL:ENSP00000333994|ENSEMBL:ENST00000335295|ENSEMBL:ENST00000647020	-	uniprotkb:Q9UBN7	ENSEMBL:ENSP00000496046|ENSEMBL:ENST00000334136|ENSEMBL:ENST00000644068|ENSEMBL:ENST00000643374|ENSEMBL:ENST00000443563|ENSEMBL:ENST00000423941|ENSEMBL:ENST00000440653|ENSEMBL:ENST00000376619|ENSEMBL:ENST00000376643|ENSEMBL:ENST00000376610|ENSEMBL:ENSP00000365804|ENSEMBL:ENSP00000392815|ENSEMBL:ENSP00000365831|ENSEMBL:ENSP00000334061|ENSEMBL:ENSP00000365795|ENSEMBL:ENSG00000094631|ENSEMBL:ENSP00000402751|ENSEMBL:ENSP00000496013|ENSEMBL:ENSP00000394377	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:Q12798	ENSEMBL:ENST00000327228|ENSEMBL:ENSP00000319052|ENSEMBL:ENSG00000177143	-	uniprotkb:O95613	ENSEMBL:ENST00000359568|ENSEMBL:ENST00000480896|ENSEMBL:ENSP00000511989|ENSEMBL:ENSP00000352572|ENSEMBL:ENSG00000160299	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:P07900	ENSEMBL:ENSG00000080824|ENSEMBL:ENST00000334701|ENSEMBL:ENST00000216281|ENSEMBL:ENSP00000335153|ENSEMBL:ENSP00000216281	-	uniprotkb:P08670	ENSEMBL:ENSG00000026025|ENSEMBL:ENST00000544301|ENSEMBL:ENST00000224237|ENSEMBL:ENSP00000446007|ENSEMBL:ENSP00000224237	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:P08238	ENSEMBL:ENSG00000096384|ENSEMBL:ENST00000371554|ENSEMBL:ENST00000620073|ENSEMBL:ENST00000371646|ENSEMBL:ENST00000353801|ENSEMBL:ENSP00000360609|ENSEMBL:ENSP00000325875|ENSEMBL:ENSP00000481908|ENSEMBL:ENSP00000360709	-	uniprotkb:P07998	ENSEMBL:ENSG00000129538|ENSEMBL:ENSP00000399493|ENSEMBL:ENSP00000381057|ENSEMBL:ENSP00000381060|ENSEMBL:ENSP00000344193|ENSEMBL:ENST00000412779|ENSEMBL:ENST00000340900|ENSEMBL:ENST00000397967|ENSEMBL:ENST00000397970	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:Q13099	ENSEMBL:ENSG00000032742|ENSEMBL:ENSP00000261632|ENSEMBL:ENSP00000323580|ENSEMBL:ENST00000351808|ENSEMBL:ENST00000319980	-	uniprotkb:P07998	ENSEMBL:ENSG00000129538|ENSEMBL:ENSP00000399493|ENSEMBL:ENSP00000381057|ENSEMBL:ENSP00000381060|ENSEMBL:ENSP00000344193|ENSEMBL:ENST00000412779|ENSEMBL:ENST00000340900|ENSEMBL:ENST00000397967|ENSEMBL:ENST00000397970	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:P13473	-	-	uniprotkb:P13569	ENSEMBL:ENSG00000001626|ENSEMBL:ENST00000649781|ENSEMBL:ENST00000003084|ENSEMBL:ENSP00000497203|ENSEMBL:ENSP00000003084	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:P13473	-	-	uniprotkb:Q12798	ENSEMBL:ENST00000327228|ENSEMBL:ENSP00000319052|ENSEMBL:ENSG00000177143	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:Q9UBN7	ENSEMBL:ENSP00000496046|ENSEMBL:ENST00000334136|ENSEMBL:ENST00000644068|ENSEMBL:ENST00000643374|ENSEMBL:ENST00000443563|ENSEMBL:ENST00000423941|ENSEMBL:ENST00000440653|ENSEMBL:ENST00000376619|ENSEMBL:ENST00000376643|ENSEMBL:ENST00000376610|ENSEMBL:ENSP00000365804|ENSEMBL:ENSP00000392815|ENSEMBL:ENSP00000365831|ENSEMBL:ENSP00000334061|ENSEMBL:ENSP00000365795|ENSEMBL:ENSG00000094631|ENSEMBL:ENSP00000402751|ENSEMBL:ENSP00000496013|ENSEMBL:ENSP00000394377	-	uniprotkb:P07998	ENSEMBL:ENSG00000129538|ENSEMBL:ENSP00000399493|ENSEMBL:ENSP00000381057|ENSEMBL:ENSP00000381060|ENSEMBL:ENSP00000344193|ENSEMBL:ENST00000412779|ENSEMBL:ENST00000340900|ENSEMBL:ENST00000397967|ENSEMBL:ENST00000397970	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:Q9UBN7	ENSEMBL:ENSP00000496046|ENSEMBL:ENST00000334136|ENSEMBL:ENST00000644068|ENSEMBL:ENST00000643374|ENSEMBL:ENST00000443563|ENSEMBL:ENST00000423941|ENSEMBL:ENST00000440653|ENSEMBL:ENST00000376619|ENSEMBL:ENST00000376643|ENSEMBL:ENST00000376610|ENSEMBL:ENSP00000365804|ENSEMBL:ENSP00000392815|ENSEMBL:ENSP00000365831|ENSEMBL:ENSP00000334061|ENSEMBL:ENSP00000365795|ENSEMBL:ENSG00000094631|ENSEMBL:ENSP00000402751|ENSEMBL:ENSP00000496013|ENSEMBL:ENSP00000394377	-	uniprotkb:P08670	ENSEMBL:ENSG00000026025|ENSEMBL:ENST00000544301|ENSEMBL:ENST00000224237|ENSEMBL:ENSP00000446007|ENSEMBL:ENSP00000224237	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:P08670	ENSEMBL:ENSG00000026025|ENSEMBL:ENST00000544301|ENSEMBL:ENST00000224237|ENSEMBL:ENSP00000446007|ENSEMBL:ENSP00000224237	-	uniprotkb:P07998	ENSEMBL:ENSG00000129538|ENSEMBL:ENSP00000399493|ENSEMBL:ENSP00000381057|ENSEMBL:ENSP00000381060|ENSEMBL:ENSP00000344193|ENSEMBL:ENST00000412779|ENSEMBL:ENST00000340900|ENSEMBL:ENST00000397967|ENSEMBL:ENST00000397970	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:Q13099	ENSEMBL:ENSG00000032742|ENSEMBL:ENSP00000261632|ENSEMBL:ENSP00000323580|ENSEMBL:ENST00000351808|ENSEMBL:ENST00000319980	-	uniprotkb:P08670	ENSEMBL:ENSG00000026025|ENSEMBL:ENST00000544301|ENSEMBL:ENST00000224237|ENSEMBL:ENSP00000446007|ENSEMBL:ENSP00000224237	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:P13473	-	-	uniprotkb:Q99541	ENSEMBL:ENST00000276914|ENSEMBL:ENSP00000276914|ENSEMBL:ENSG00000147872	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:Q99497	ENSEMBL:ENSG00000116288|ENSEMBL:ENST00000493678|ENSEMBL:ENST00000377491|ENSEMBL:ENST00000377488|ENSEMBL:ENST00000338639|ENSEMBL:ENST00000493373|ENSEMBL:ENSP00000340278|ENSEMBL:ENSP00000465404|ENSEMBL:ENSP00000418770|ENSEMBL:ENSP00000366708|ENSEMBL:ENSP00000366711	-	uniprotkb:Q9UBN7	ENSEMBL:ENSP00000496046|ENSEMBL:ENST00000334136|ENSEMBL:ENST00000644068|ENSEMBL:ENST00000643374|ENSEMBL:ENST00000443563|ENSEMBL:ENST00000423941|ENSEMBL:ENST00000440653|ENSEMBL:ENST00000376619|ENSEMBL:ENST00000376643|ENSEMBL:ENST00000376610|ENSEMBL:ENSP00000365804|ENSEMBL:ENSP00000392815|ENSEMBL:ENSP00000365831|ENSEMBL:ENSP00000334061|ENSEMBL:ENSP00000365795|ENSEMBL:ENSG00000094631|ENSEMBL:ENSP00000402751|ENSEMBL:ENSP00000496013|ENSEMBL:ENSP00000394377	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:Q12798	ENSEMBL:ENST00000327228|ENSEMBL:ENSP00000319052|ENSEMBL:ENSG00000177143	-	uniprotkb:Q99541	ENSEMBL:ENST00000276914|ENSEMBL:ENSP00000276914|ENSEMBL:ENSG00000147872	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:O95613	ENSEMBL:ENST00000359568|ENSEMBL:ENST00000480896|ENSEMBL:ENSP00000511989|ENSEMBL:ENSP00000352572|ENSEMBL:ENSG00000160299	-	uniprotkb:P07998	ENSEMBL:ENSG00000129538|ENSEMBL:ENSP00000399493|ENSEMBL:ENSP00000381057|ENSEMBL:ENSP00000381060|ENSEMBL:ENSP00000344193|ENSEMBL:ENST00000412779|ENSEMBL:ENST00000340900|ENSEMBL:ENST00000397967|ENSEMBL:ENST00000397970	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:P13473	-	-	uniprotkb:P68871	ENSEMBL:ENSG00000244734|ENSEMBL:ENSP00000494175|ENSEMBL:ENSP00000333994|ENSEMBL:ENST00000335295|ENSEMBL:ENST00000647020	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:P07900	ENSEMBL:ENSG00000080824|ENSEMBL:ENST00000334701|ENSEMBL:ENST00000216281|ENSEMBL:ENSP00000335153|ENSEMBL:ENSP00000216281	-	uniprotkb:P07998	ENSEMBL:ENSG00000129538|ENSEMBL:ENSP00000399493|ENSEMBL:ENSP00000381057|ENSEMBL:ENSP00000381060|ENSEMBL:ENSP00000344193|ENSEMBL:ENST00000412779|ENSEMBL:ENST00000340900|ENSEMBL:ENST00000397967|ENSEMBL:ENST00000397970	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:Q13099	ENSEMBL:ENSG00000032742|ENSEMBL:ENSP00000261632|ENSEMBL:ENSP00000323580|ENSEMBL:ENST00000351808|ENSEMBL:ENST00000319980	-	uniprotkb:Q99541	ENSEMBL:ENST00000276914|ENSEMBL:ENSP00000276914|ENSEMBL:ENSG00000147872	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:P08670	ENSEMBL:ENSG00000026025|ENSEMBL:ENST00000544301|ENSEMBL:ENST00000224237|ENSEMBL:ENSP00000446007|ENSEMBL:ENSP00000224237	-	uniprotkb:P08670	ENSEMBL:ENSG00000026025|ENSEMBL:ENST00000544301|ENSEMBL:ENST00000224237|ENSEMBL:ENSP00000446007|ENSEMBL:ENSP00000224237	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:Q12798	ENSEMBL:ENST00000327228|ENSEMBL:ENSP00000319052|ENSEMBL:ENSG00000177143	-	uniprotkb:Q3SXY8	ENSEMBL:ENSG00000169379|ENSEMBL:ENST00000471138|ENSEMBL:ENST00000303097|ENSEMBL:ENST00000535334|ENSEMBL:ENST00000394222|ENSEMBL:ENSP00000445145|ENSEMBL:ENSP00000420780|ENSEMBL:ENSP00000306225|ENSEMBL:ENSP00000377769	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:P13569	ENSEMBL:ENSG00000001626|ENSEMBL:ENST00000649781|ENSEMBL:ENST00000003084|ENSEMBL:ENSP00000497203|ENSEMBL:ENSP00000003084	-	uniprotkb:P07998	ENSEMBL:ENSG00000129538|ENSEMBL:ENSP00000399493|ENSEMBL:ENSP00000381057|ENSEMBL:ENSP00000381060|ENSEMBL:ENSP00000344193|ENSEMBL:ENST00000412779|ENSEMBL:ENST00000340900|ENSEMBL:ENST00000397967|ENSEMBL:ENST00000397970	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:Q12798	ENSEMBL:ENST00000327228|ENSEMBL:ENSP00000319052|ENSEMBL:ENSG00000177143	-	uniprotkb:P13569	ENSEMBL:ENSG00000001626|ENSEMBL:ENST00000649781|ENSEMBL:ENST00000003084|ENSEMBL:ENSP00000497203|ENSEMBL:ENSP00000003084	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:Q99541	ENSEMBL:ENST00000276914|ENSEMBL:ENSP00000276914|ENSEMBL:ENSG00000147872	-	uniprotkb:Q99541	ENSEMBL:ENST00000276914|ENSEMBL:ENSP00000276914|ENSEMBL:ENSG00000147872	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:P08238	ENSEMBL:ENSG00000096384|ENSEMBL:ENST00000371554|ENSEMBL:ENST00000620073|ENSEMBL:ENST00000371646|ENSEMBL:ENST00000353801|ENSEMBL:ENSP00000360609|ENSEMBL:ENSP00000325875|ENSEMBL:ENSP00000481908|ENSEMBL:ENSP00000360709	-	uniprotkb:Q9UBN7	ENSEMBL:ENSP00000496046|ENSEMBL:ENST00000334136|ENSEMBL:ENST00000644068|ENSEMBL:ENST00000643374|ENSEMBL:ENST00000443563|ENSEMBL:ENST00000423941|ENSEMBL:ENST00000440653|ENSEMBL:ENST00000376619|ENSEMBL:ENST00000376643|ENSEMBL:ENST00000376610|ENSEMBL:ENSP00000365804|ENSEMBL:ENSP00000392815|ENSEMBL:ENSP00000365831|ENSEMBL:ENSP00000334061|ENSEMBL:ENSP00000365795|ENSEMBL:ENSG00000094631|ENSEMBL:ENSP00000402751|ENSEMBL:ENSP00000496013|ENSEMBL:ENSP00000394377	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:P08238	ENSEMBL:ENSG00000096384|ENSEMBL:ENST00000371554|ENSEMBL:ENST00000620073|ENSEMBL:ENST00000371646|ENSEMBL:ENST00000353801|ENSEMBL:ENSP00000360609|ENSEMBL:ENSP00000325875|ENSEMBL:ENSP00000481908|ENSEMBL:ENSP00000360709	-	uniprotkb:P08670	ENSEMBL:ENSG00000026025|ENSEMBL:ENST00000544301|ENSEMBL:ENST00000224237|ENSEMBL:ENSP00000446007|ENSEMBL:ENSP00000224237	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:P68871	ENSEMBL:ENSG00000244734|ENSEMBL:ENSP00000494175|ENSEMBL:ENSP00000333994|ENSEMBL:ENST00000335295|ENSEMBL:ENST00000647020	-	uniprotkb:Q3SXY8	ENSEMBL:ENSG00000169379|ENSEMBL:ENST00000471138|ENSEMBL:ENST00000303097|ENSEMBL:ENST00000535334|ENSEMBL:ENST00000394222|ENSEMBL:ENSP00000445145|ENSEMBL:ENSP00000420780|ENSEMBL:ENSP00000306225|ENSEMBL:ENSP00000377769	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:P13473	-	-	uniprotkb:Q99497	ENSEMBL:ENSG00000116288|ENSEMBL:ENST00000493678|ENSEMBL:ENST00000377491|ENSEMBL:ENST00000377488|ENSEMBL:ENST00000338639|ENSEMBL:ENST00000493373|ENSEMBL:ENSP00000340278|ENSEMBL:ENSP00000465404|ENSEMBL:ENSP00000418770|ENSEMBL:ENSP00000366708|ENSEMBL:ENSP00000366711	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:P13473	-	-	uniprotkb:Q3SXY8	ENSEMBL:ENSG00000169379|ENSEMBL:ENST00000471138|ENSEMBL:ENST00000303097|ENSEMBL:ENST00000535334|ENSEMBL:ENST00000394222|ENSEMBL:ENSP00000445145|ENSEMBL:ENSP00000420780|ENSEMBL:ENSP00000306225|ENSEMBL:ENSP00000377769	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:O95613	ENSEMBL:ENST00000359568|ENSEMBL:ENST00000480896|ENSEMBL:ENSP00000511989|ENSEMBL:ENSP00000352572|ENSEMBL:ENSG00000160299	-	uniprotkb:P08670	ENSEMBL:ENSG00000026025|ENSEMBL:ENST00000544301|ENSEMBL:ENST00000224237|ENSEMBL:ENSP00000446007|ENSEMBL:ENSP00000224237	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:Q9UBN7	ENSEMBL:ENSP00000496046|ENSEMBL:ENST00000334136|ENSEMBL:ENST00000644068|ENSEMBL:ENST00000643374|ENSEMBL:ENST00000443563|ENSEMBL:ENST00000423941|ENSEMBL:ENST00000440653|ENSEMBL:ENST00000376619|ENSEMBL:ENST00000376643|ENSEMBL:ENST00000376610|ENSEMBL:ENSP00000365804|ENSEMBL:ENSP00000392815|ENSEMBL:ENSP00000365831|ENSEMBL:ENSP00000334061|ENSEMBL:ENSP00000365795|ENSEMBL:ENSG00000094631|ENSEMBL:ENSP00000402751|ENSEMBL:ENSP00000496013|ENSEMBL:ENSP00000394377	-	uniprotkb:Q9UBN7	ENSEMBL:ENSP00000496046|ENSEMBL:ENST00000334136|ENSEMBL:ENST00000644068|ENSEMBL:ENST00000643374|ENSEMBL:ENST00000443563|ENSEMBL:ENST00000423941|ENSEMBL:ENST00000440653|ENSEMBL:ENST00000376619|ENSEMBL:ENST00000376643|ENSEMBL:ENST00000376610|ENSEMBL:ENSP00000365804|ENSEMBL:ENSP00000392815|ENSEMBL:ENSP00000365831|ENSEMBL:ENSP00000334061|ENSEMBL:ENSP00000365795|ENSEMBL:ENSG00000094631|ENSEMBL:ENSP00000402751|ENSEMBL:ENSP00000496013|ENSEMBL:ENSP00000394377	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:P68871	ENSEMBL:ENSG00000244734|ENSEMBL:ENSP00000494175|ENSEMBL:ENSP00000333994|ENSEMBL:ENST00000335295|ENSEMBL:ENST00000647020	-	uniprotkb:Q13099	ENSEMBL:ENSG00000032742|ENSEMBL:ENSP00000261632|ENSEMBL:ENSP00000323580|ENSEMBL:ENST00000351808|ENSEMBL:ENST00000319980	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:O95613	ENSEMBL:ENST00000359568|ENSEMBL:ENST00000480896|ENSEMBL:ENSP00000511989|ENSEMBL:ENSP00000352572|ENSEMBL:ENSG00000160299	-	uniprotkb:Q99541	ENSEMBL:ENST00000276914|ENSEMBL:ENSP00000276914|ENSEMBL:ENSG00000147872	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:P07998	ENSEMBL:ENSG00000129538|ENSEMBL:ENSP00000399493|ENSEMBL:ENSP00000381057|ENSEMBL:ENSP00000381060|ENSEMBL:ENSP00000344193|ENSEMBL:ENST00000412779|ENSEMBL:ENST00000340900|ENSEMBL:ENST00000397967|ENSEMBL:ENST00000397970	-	uniprotkb:P07998	ENSEMBL:ENSG00000129538|ENSEMBL:ENSP00000399493|ENSEMBL:ENSP00000381057|ENSEMBL:ENSP00000381060|ENSEMBL:ENSP00000344193|ENSEMBL:ENST00000412779|ENSEMBL:ENST00000340900|ENSEMBL:ENST00000397967|ENSEMBL:ENST00000397970	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:P07900	ENSEMBL:ENSG00000080824|ENSEMBL:ENST00000334701|ENSEMBL:ENST00000216281|ENSEMBL:ENSP00000335153|ENSEMBL:ENSP00000216281	-	uniprotkb:Q3SXY8	ENSEMBL:ENSG00000169379|ENSEMBL:ENST00000471138|ENSEMBL:ENST00000303097|ENSEMBL:ENST00000535334|ENSEMBL:ENST00000394222|ENSEMBL:ENSP00000445145|ENSEMBL:ENSP00000420780|ENSEMBL:ENSP00000306225|ENSEMBL:ENSP00000377769	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:P13569	ENSEMBL:ENSG00000001626|ENSEMBL:ENST00000649781|ENSEMBL:ENST00000003084|ENSEMBL:ENSP00000497203|ENSEMBL:ENSP00000003084	-	uniprotkb:Q99541	ENSEMBL:ENST00000276914|ENSEMBL:ENSP00000276914|ENSEMBL:ENSG00000147872	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:Q3SXY8	ENSEMBL:ENSG00000169379|ENSEMBL:ENST00000471138|ENSEMBL:ENST00000303097|ENSEMBL:ENST00000535334|ENSEMBL:ENST00000394222|ENSEMBL:ENSP00000445145|ENSEMBL:ENSP00000420780|ENSEMBL:ENSP00000306225|ENSEMBL:ENSP00000377769	-	uniprotkb:Q3SXY8	ENSEMBL:ENSG00000169379|ENSEMBL:ENST00000471138|ENSEMBL:ENST00000303097|ENSEMBL:ENST00000535334|ENSEMBL:ENST00000394222|ENSEMBL:ENSP00000445145|ENSEMBL:ENSP00000420780|ENSEMBL:ENSP00000306225|ENSEMBL:ENSP00000377769	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:P68871	ENSEMBL:ENSG00000244734|ENSEMBL:ENSP00000494175|ENSEMBL:ENSP00000333994|ENSEMBL:ENST00000335295|ENSEMBL:ENST00000647020	-	uniprotkb:P13569	ENSEMBL:ENSG00000001626|ENSEMBL:ENST00000649781|ENSEMBL:ENST00000003084|ENSEMBL:ENSP00000497203|ENSEMBL:ENSP00000003084	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:O95613	ENSEMBL:ENST00000359568|ENSEMBL:ENST00000480896|ENSEMBL:ENSP00000511989|ENSEMBL:ENSP00000352572|ENSEMBL:ENSG00000160299	-	uniprotkb:P13569	ENSEMBL:ENSG00000001626|ENSEMBL:ENST00000649781|ENSEMBL:ENST00000003084|ENSEMBL:ENSP00000497203|ENSEMBL:ENSP00000003084	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:Q12798	ENSEMBL:ENST00000327228|ENSEMBL:ENSP00000319052|ENSEMBL:ENSG00000177143	-	uniprotkb:Q12798	ENSEMBL:ENST00000327228|ENSEMBL:ENSP00000319052|ENSEMBL:ENSG00000177143	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:O60664	ENSEMBL:ENST00000221957|ENSEMBL:ENST00000592528|ENSEMBL:ENSG00000105355|ENSEMBL:ENSP00000465596|ENSEMBL:ENSP00000221957|ENSEMBL:ENSP00000467803|ENSEMBL:ENST00000585479	-	uniprotkb:P07998	ENSEMBL:ENSG00000129538|ENSEMBL:ENSP00000399493|ENSEMBL:ENSP00000381057|ENSEMBL:ENSP00000381060|ENSEMBL:ENSP00000344193|ENSEMBL:ENST00000412779|ENSEMBL:ENST00000340900|ENSEMBL:ENST00000397967|ENSEMBL:ENST00000397970	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:Q12798	ENSEMBL:ENST00000327228|ENSEMBL:ENSP00000319052|ENSEMBL:ENSG00000177143	-	uniprotkb:O60664	ENSEMBL:ENST00000221957|ENSEMBL:ENST00000592528|ENSEMBL:ENSG00000105355|ENSEMBL:ENSP00000465596|ENSEMBL:ENSP00000221957|ENSEMBL:ENSP00000467803|ENSEMBL:ENST00000585479	-	physical association	reactome:R-HSA-9625170	24243840
uniprotkb:O60664	ENSEMBL:ENST00000221957|ENSEMBL:ENST00000592528|ENSEMBL:ENSG00000105355|ENSEMBL:ENSP00000465596|ENSEMBL:ENSP00000221957|ENSEMBL:ENSP00000467803|ENSEMBL:ENST00000585479	-	uniprotkb:P68871	ENSEMBL:ENSG00000244734|ENSEMBL:ENSP00000494175|ENSEMBL:ENSP00000333994|ENSEMBL:ENST00000335295|ENSEMBL:ENST00000647020	-	physical association	reactome:R-HSA-9624156	18644871|20797626
uniprotkb:P08670	ENSEMBL:ENSG00000026025|ENSEMBL:ENST00000544301|ENSEMBL:ENST00000224237|ENSEMBL:ENSP00000446007|ENSEMBL:ENSP00000224237	-	uniprotkb:P08670	ENSEMBL:ENSG00000026025|ENSEMBL:ENST00000544301|ENSEMBL:ENST00000224237|ENSEMBL:ENSP00000446007|ENSEMBL:ENSP00000224237	-	physical association	reactome:R-HSA-9624156	18644871|20797626
