db_reference|evidence|label|qualifier|source|source_id|source_type|source_url|target_id|target_type
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a2ru54|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0050673|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a2ru54|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0050679|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a2ru54|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0072089|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a2ru54|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_2000648|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a2rub1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006302|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a2rub1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007130|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a2rub1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007286|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a2rub1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0048599|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a2rub1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0051310|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a2rub1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0051729|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a2rub1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0070192|biological_process
"[""PMID:28235840""]"|IMP|involved_in|"[""involved_in""]"|GO|a2rub6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0001578|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a2rub6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0001895|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a2rub6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0050908|biological_process
"[""PMID:28235840""]"|IMP|involved_in|"[""involved_in""]"|GO|a2rub6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0060271|biological_process
"[""PMID:28235840""]"|IMP|involved_in|"[""involved_in""]"|GO|a2rub6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_1903564|biological_process
"[""PMID:20739293""]"|IDA|involved_in|"[""involved_in""]"|GO|a2ruc4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0031591|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a2ruh7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0001701|biological_process
"[""GO_REF:0000015""]"|ND|involved_in|"[""involved_in""]"|GO|a2ruh7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0008150|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a2rus2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0008333|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a2rus2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0030163|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a2ruu4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007586|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a2ruu4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016042|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a2vck2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0035556|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a2vdf0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006004|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a2vdj0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016055|biological_process
"[""PMID:23690469""]"|IMP|involved_in|"[""involved_in""]"|GO|a2vdj0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0033088|biological_process
"[""PMID:23690469""]"|IDA|involved_in|"[""involved_in""]"|GO|a2vdj0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0090090|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a2vec9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007155|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a3kft3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007186|biological_process
"[""GO_REF:0000015""]"|ND|involved_in|"[""involved_in""]"|GO|a3kn83|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0008150|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a3qjz6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0008284|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a3qjz6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0043066|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a3qjz6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045596|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a3qjz6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045892|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a3qjz7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0008284|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a3qjz7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0043066|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a3qjz7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045596|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a3qjz7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045892|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a4d0s4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007155|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a4d126|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007411|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a4d126|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0008299|biological_process
"[""PMID:22522420""]"|IMP|involved_in|"[""involved_in""]"|GO|a4d126|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0035269|biological_process
"[""PMID:20811458""]"|IDA|involved_in|"[""involved_in""]"|GO|a4d1b5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0030162|biological_process
"[""PMID:20811458""]"|IDA|involved_in|"[""involved_in""]"|GO|a4d1b5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_1902004|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a4d1e9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0042254|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a4d1f6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007165|biological_process
"[""PMID:27126989""]"|IMP|involved_in|"[""involved_in""]"|GO|a4d1p6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0042176|biological_process
"[""PMID:26783301""]"|IMP|involved_in|"[""involved_in""]"|GO|a4d1p6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0043551|biological_process
"[""PMID:26783301""]"|IMP|involved_in|"[""involved_in""]"|GO|a4d1p6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045022|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a4d1t9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006508|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a4d1t9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007339|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a4d1t9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0008354|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a4d1t9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016477|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a4d1t9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0051604|biological_process
"[""PMID:27649891""]"|IMP|involved_in|"[""involved_in""]"|GO|a4d1t9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0070613|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a4d1t9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_1905516|biological_process
"[""PMID:27649891""]"|IMP|involved_in|"[""involved_in""]"|GO|a4d1t9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_2000344|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a4d256|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006470|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a4d263|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007283|biological_process
"[""GO_REF:0000015""]"|ND|involved_in|"[""involved_in""]"|GO|a4d263|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0008150|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a4d263|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0030154|biological_process
"[""PMID:30507380""]"|IMP|involved_in|"[""involved_in""]"|GO|a4d2b0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0008334|biological_process
"[""PMID:30507380""]"|IMP|involved_in|"[""involved_in""]"|GO|a4d2b0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0031124|biological_process
"[""GO_REF:0000108""]"|IEA|involved_in|"[""involved_in""]"|GO|a4d2b0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0090502|biological_process
"[""PMID:30507380""]"|IMP|involved_in|"[""involved_in""]"|GO|a4d2b0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_1900087|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a4d2b8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006298|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a4d2b8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016310|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a4d2g3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007186|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a4d2p6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0060292|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a4d2p6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0099072|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a4d2p6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0099566|biological_process
"[""PMID:17289582""]"|IDA|involved_in|"[""involved_in""]"|GO|a4gxa9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006302|biological_process
"[""PMID:17289582""]"|IDA|involved_in|"[""involved_in""]"|GO|a4gxa9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0031297|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a4if30|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0055085|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a4qph2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016310|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a4qph2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0046854|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a4qph2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0048015|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a4ugr9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0003281|biological_process
"[""GO_REF:0000015""]"|ND|involved_in|"[""involved_in""]"|GO|a4ugr9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0008150|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a4ugr9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045216|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a4ugr9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0055008|biological_process
"[""PMID:23580065""]"|HEP|involved_in|"[""involved_in""]"|GO|a5a3e0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0001895|biological_process
"[""GO_REF:0000108""]"|IEA|involved_in|"[""involved_in""]"|GO|a5a3e0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0098974|biological_process
"[""PMID:18160536""]"|ISS|involved_in|"[""involved_in""]"|GO|a5d6w6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0010890|biological_process
"[""PMID:18160536""]"|ISS|involved_in|"[""involved_in""]"|GO|a5d6w6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0034389|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a5d6w6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0140042|biological_process
"[""PMID:20588296""]"|TAS|involved_in|"[""involved_in""]"|GO|a5d8v6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016236|biological_process
"[""PMID:20588296""]"|TAS|involved_in|"[""involved_in""]"|GO|a5d8v6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0036258|biological_process
"[""PMID:20588296""]"|TAS|involved_in|"[""involved_in""]"|GO|a5d8v6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0039702|biological_process
"[""PMID:32424346""]"|NAS|involved_in|"[""involved_in""]"|GO|a5d8v6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0043328|biological_process
"[""PMID:32424346""]"|NAS|involved_in|"[""involved_in""]"|GO|a5d8v6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0090148|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a5d8v7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0003341|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a5d8v7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007283|biological_process
"[""PMID:25192045""]"|IMP|involved_in|"[""involved_in""]"|GO|a5d8v7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007368|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a5d8v7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007420|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a5d8v7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0030317|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a5d8v7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0035264|biological_process
"[""PMID:25192045""]"|IDA|involved_in|"[""involved_in""]"|GO|a5d8v7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0036158|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a5d8v7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0060287|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a5d8v7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0061371|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a5d8v7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0090660|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a5d8v7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_1902017|biological_process
"[""PMID:30415212""]"|IMP|involved_in|"[""acts_upstream_of_or_within""]"|GO|a5d8w1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007288|biological_process
"[""PMID:30415212""]"|IMP|involved_in|"[""acts_upstream_of_or_within""]"|GO|a5d8w1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0030317|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a5d8w1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007608|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a5d8w1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0042048|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a5d8w1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_1902093|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a5d8w1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_1905516|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a5d8w1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_1990834|biological_process
"[""PMID:17540904""]"|IDA|involved_in|"[""acts_upstream_of_or_within""]"|GO|a5lhx3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006508|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a5lhx3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0033077|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a5lhx3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0043374|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a5lhx3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0051603|biological_process
"[""PMID:9417912""]"|NAS|involved_in|"[""involved_in""]"|GO|a5pkw4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007165|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a5pkw4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0031175|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a5pkw4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0032012|biological_process
"[""GO_REF:0000015""]"|ND|involved_in|"[""involved_in""]"|GO|a5pl33|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0008150|biological_process
"[""GO_REF:0000041""]"|IEA|involved_in|"[""involved_in""]"|GO|a5pll7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006631|biological_process
"[""PMID:31604315""]"|IDA|involved_in|"[""involved_in""]"|GO|a5pll7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0008611|biological_process
"[""PMID:27066478""]"|NAS|involved_in|"[""involved_in""]"|GO|a5pln9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006888|biological_process
"[""PMID:27066478""]"|NAS|involved_in|"[""involved_in""]"|GO|a5pln9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006901|biological_process
"[""PMID:27066478""]"|NAS|involved_in|"[""involved_in""]"|GO|a5pln9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0099022|biological_process
"[""PMID:17392525""]"|IDA|involved_in|"[""involved_in""]"|GO|a5x5y0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007210|biological_process
"[""PMID:17392525""]"|IDA|involved_in|"[""involved_in""]"|GO|a5x5y0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0098662|biological_process
"[""PMID:16778766""]"|IDA|involved_in|"[""involved_in""]"|GO|a5ykk6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0000122|biological_process
"[""PMID:31320642""]"|NAS|involved_in|"[""involved_in""]"|GO|a5ykk6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0000289|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a5ykk6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0001829|biological_process
"[""PMID:21976065""]"|IDA|involved_in|"[""involved_in""]"|GO|a5ykk6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0010606|biological_process
"[""PMID:24736845""]"|IDA|involved_in|"[""involved_in""]"|GO|a5ykk6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0017148|biological_process
"[""PMID:16778766""]"|IDA|involved_in|"[""involved_in""]"|GO|a5ykk6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0033147|biological_process
"[""PMID:23172285""]"|IDA|involved_in|"[""involved_in""]"|GO|a5ykk6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0035195|biological_process
"[""PMID:16778766""]"|IDA|involved_in|"[""involved_in""]"|GO|a5ykk6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0048387|biological_process
"[""PMID:21278420""]"|IMP|involved_in|"[""involved_in""]"|GO|a5ykk6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0060213|biological_process
"[""PMID:22977175""]"|IMP|involved_in|"[""involved_in""]"|GO|a5ykk6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0061014|biological_process
"[""GO_REF:0000108""]"|IEA|involved_in|"[""involved_in""]"|GO|a5ykk6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0090503|biological_process
"[""PMID:21278420""]"|IMP|involved_in|"[""involved_in""]"|GO|a5ykk6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_1900153|biological_process
"[""PMID:22367759""]"|IMP|involved_in|"[""involved_in""]"|GO|a5ykk6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_2000036|biological_process
"[""PMID:20097752""]"|IDA|involved_in|"[""acts_upstream_of_or_within""]"|GO|a5ym72|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0035499|biological_process
"[""Reactome:R-HSA-70921""]"|TAS|involved_in|"[""involved_in""]"|GO|a5ym72|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006548|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6bm72|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0010842|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6bm72|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0034109|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a6h8m9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007156|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nc51|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006914|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6nc98|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0001819|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6nc98|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0042102|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nc98|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0042832|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6nc98|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0050870|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a6ncl1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006260|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a6ncl1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007049|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a6ncl1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0060271|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a6ncl2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007586|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a6ncl2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016042|biological_process
"[""GO_REF:0000108""]"|IEA|involved_in|"[""involved_in""]"|GO|a6ncm1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0000226|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6ncs4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0008284|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6ncs4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0021854|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6ncs4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0030154|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a6ncs4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0030855|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6ncs4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0035050|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6ncs4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0043066|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6ncs4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0043586|biological_process
