label|score|source|source_id|source_type|source_url|target_id|target_type
binds_to|1.0|ENCODE|ensg00000139687|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778476_778886_grch38|tfbs
binds_to|1.0|ENCODE|ensg00000095794|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778476_778910_grch38|tfbs
binds_to|0.418|ENCODE|ensg00000111206|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778477_778877_grch38|tfbs
binds_to|1.0|ENCODE|ensg00000025293|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778478_778815_grch38|tfbs
binds_to|0.455|ENCODE|ensg00000135111|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778481_778877_grch38|tfbs
binds_to|0.259|ENCODE|ensg00000134954|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778481_778857_grch38|tfbs
binds_to|0.148|ENCODE|ensg00000154727|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778483_779007_grch38|tfbs
binds_to|0.741|ENCODE|ensg00000104856|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778486_778904_grch38|tfbs
binds_to|0.545|ENCODE|ensg00000079246|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778490_778974_grch38|tfbs
binds_to|0.173|ENCODE|ensg00000198824|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778491_778935_grch38|tfbs
binds_to|1.0|ENCODE|ensg00000127511|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778494_778875_grch38|tfbs
binds_to|0.091|ENCODE|ensg00000120798|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778495_778965_grch38|tfbs
binds_to|0.069|ENCODE|ensg00000160199|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778496_778998_grch38|tfbs
binds_to|0.814|ENCODE|ensg00000162419|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778497_778965_grch38|tfbs
binds_to|1.0|ENCODE|ensg00000147862|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778498_778904_grch38|tfbs
binds_to|1.0|ENCODE|ensg00000066135|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778499_778852_grch38|tfbs
binds_to|0.299|ENCODE|ensg00000106261|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778503_778853_grch38|tfbs
binds_to|0.464|ENCODE|ensg00000136997|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778504_779067_grch38|tfbs
binds_to|1.0|ENCODE|ensg00000129173|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778509_778938_grch38|tfbs
binds_to|1.0|ENCODE|ensg00000162772|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778511_778914_grch38|tfbs
binds_to|0.853|ENCODE|ensg00000117139|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778512_778785_grch38|tfbs
binds_to|0.31|ENCODE|ensg00000121864|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778512_779097_grch38|tfbs
binds_to|0.718|ENCODE|ensg00000125347|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778517_778877_grch38|tfbs
binds_to|0.2|ENCODE|ensg00000126767|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778520_778896_grch38|tfbs
binds_to|0.688|ENCODE|ensg00000125952|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778520_779117_grch38|tfbs
binds_to|0.438|ENCODE|ensg00000276644|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778523_778903_grch38|tfbs
binds_to|0.597|ENCODE|ensg00000012048|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778524_778851_grch38|tfbs
binds_to|0.559|ENCODE|ensg00000116017|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778528_778878_grch38|tfbs
binds_to|0.623|ENCODE|ensg00000143390|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778531_778904_grch38|tfbs
binds_to|0.595|ENCODE|ensg00000177606|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778532_778828_grch38|tfbs
binds_to|0.466|ENCODE|ensg00000073614|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778532_778705_grch38|tfbs
binds_to|0.713|ENCODE|ensg00000132274|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778533_779180_grch38|tfbs
binds_to|1.0|ENCODE|ensg00000185591|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778536_778949_grch38|tfbs
binds_to|0.237|ENCODE|ensg00000100625|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778537_778907_grch38|tfbs
binds_to|1.0|ENCODE|ensg00000134046|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778540_778916_grch38|tfbs
binds_to|1.0|ENCODE|ensg00000117000|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778543_778933_grch38|tfbs
binds_to|0.616|ENCODE|ensg00000094916|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778545_778825_grch38|tfbs
binds_to|0.361|ENCODE|ensg00000135365|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778546_778866_grch38|tfbs
binds_to|0.101|ENCODE|ensg00000165891|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778549_779070_grch38|tfbs
binds_to|0.111|ENCODE|ensg00000101076|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778551_778955_grch38|tfbs
binds_to|0.506|ENCODE|ensg00000167491|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778552_779113_grch38|tfbs
binds_to|0.44|ENCODE|ensg00000120837|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778557_778937_grch38|tfbs
binds_to|0.461|ENCODE|ensg00000171940|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778565_778776_grch38|tfbs
binds_to|1.0|ENCODE|ensg00000159692|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778565_779180_grch38|tfbs
binds_to|0.377|ENCODE|ensg00000157933|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778568_779018_grch38|tfbs
binds_to|1.0|ENCODE|ensg00000178764|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778570_778796_grch38|tfbs
binds_to|1.0|ENCODE|ensg00000174197|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778571_779054_grch38|tfbs
binds_to|0.203|ENCODE|ensg00000075426|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778571_778831_grch38|tfbs
binds_to|1.0|ENCODE|ensg00000100395|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778572_779220_grch38|tfbs
binds_to|1.0|ENCODE|ensg00000205903|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778572_779054_grch38|tfbs
binds_to|0.507|ENCODE|ensg00000112658|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778573_778803_grch38|tfbs
binds_to|1.0|ENCODE|ensg00000198517|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778574_779034_grch38|tfbs
binds_to|0.467|ENCODE|ensg00000120690|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778579_779046_grch38|tfbs
binds_to|0.501|ENCODE|ensg00000126456|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778580_778864_grch38|tfbs
binds_to|0.042|ENCODE|ensg00000129993|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778588_778992_grch38|tfbs
binds_to|0.267|ENCODE|ensg00000134107|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778588_778951_grch38|tfbs
binds_to|0.235|ENCODE|ensg00000177045|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778590_778833_grch38|tfbs
binds_to|0.3|ENCODE|ensg00000116044|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778590_778874_grch38|tfbs
binds_to|0.543|ENCODE|ensg00000110693|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778590_779026_grch38|tfbs
binds_to|1.0|ENCODE|ensg00000130382|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778595_779171_grch38|tfbs
binds_to|0.142|ENCODE|ensg00000105698|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778602_778959_grch38|tfbs
binds_to|0.221|ENCODE|ensg00000123405|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778603_778867_grch38|tfbs
binds_to|0.258|ENCODE|ensg00000166478|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778605_778914_grch38|tfbs
binds_to|1.0|ENCODE|ensg00000177565|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778606_778753_grch38|tfbs
binds_to|0.289|ENCODE|ensg00000030419|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778617_779207_grch38|tfbs
binds_to|0.331|ENCODE|ensg00000166716|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778618_779220_grch38|tfbs
binds_to|0.241|ENCODE|ensg00000132005|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778623_779025_grch38|tfbs
binds_to|0.359|ENCODE|ensg00000177485|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778625_779081_grch38|tfbs
binds_to|0.146|ENCODE|ensg00000158773|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778627_778867_grch38|tfbs
binds_to|0.062|ENCODE|ensg00000170325|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778634_778843_grch38|tfbs
binds_to|0.731|ENCODE|ensg00000185022|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778643_778919_grch38|tfbs
binds_to|0.339|ENCODE|ensg00000120738|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778645_779381_grch38|tfbs
binds_to|0.54|ENCODE|ensg00000131051|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778648_779328_grch38|tfbs
binds_to|0.773|ENCODE|ensg00000121481|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778651_779456_grch38|tfbs
binds_to|0.898|ENCODE|ensg00000084093|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778651_779070_grch38|tfbs
binds_to|0.638|ENCODE|ensg00000143614|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778652_779172_grch38|tfbs
binds_to|0.642|ENCODE|ensg00000173153|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778655_779199_grch38|tfbs
binds_to|0.129|ENCODE|ensg00000049618|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778660_779184_grch38|tfbs
binds_to|1.0|ENCODE|ensg00000132024|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778696_778811_grch38|tfbs
binds_to|0.373|ENCODE|ensg00000127616|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778701_779430_grch38|tfbs
binds_to|1.0|ENCODE|ensg00000057935|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778707_779246_grch38|tfbs
binds_to|0.341|ENCODE|ensg00000164754|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778709_779154_grch38|tfbs
binds_to|0.124|ENCODE|ensg00000134138|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778712_779088_grch38|tfbs
binds_to|0.177|ENCODE|ensg00000169016|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778724_779054_grch38|tfbs
binds_to|0.471|ENCODE|ensg00000108055|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778726_779150_grch38|tfbs
binds_to|0.264|ENCODE|ensg00000131931|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778727_779023_grch38|tfbs
binds_to|0.605|ENCODE|ensg00000169554|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778729_779399_grch38|tfbs
binds_to|0.67|ENCODE|ensg00000169375|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778761_779078_grch38|tfbs
binds_to|1.0|ENCODE|ensg00000156273|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778774_779047_grch38|tfbs
binds_to|0.097|ENCODE|ensg00000143889|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778860_779460_grch38|tfbs
binds_to|0.689|ENCODE|ensg00000010244|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778860_779270_grch38|tfbs
binds_to|0.08|ENCODE|ensg00000213999|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_778969_779545_grch38|tfbs
binds_to|0.202|ENCODE|ensg00000143437|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_779037_779521_grch38|tfbs
binds_to|0.426|ENCODE|ensg00000175745|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_779071_779384_grch38|tfbs
binds_to|0.356|ENCODE|ensg00000004487|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_779487_779976_grch38|tfbs
binds_to|1.0|ENCODE|ensg00000130382|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_779580_780241_grch38|tfbs
binds_to|0.294|ENCODE|ensg00000172216|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_779591_779861_grch38|tfbs
binds_to|0.991|ENCODE|ensg00000177485|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_779625_780068_grch38|tfbs
binds_to|0.176|ENCODE|ensg00000169375|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_779627_780143_grch38|tfbs
binds_to|0.225|ENCODE|ensg00000030419|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_779677_780221_grch38|tfbs
binds_to|0.196|ENCODE|ensg00000185811|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_779681_780181_grch38|tfbs
binds_to|0.036|ENCODE|ensg00000167967|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_779705_780241_grch38|tfbs
binds_to|0.125|ENCODE|ensg00000128272|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_779713_780174_grch38|tfbs
binds_to|0.146|ENCODE|ensg00000100395|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_779791_780315_grch38|tfbs
binds_to|0.299|ENCODE|ensg00000120690|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_779854_779987_grch38|tfbs
binds_to|0.089|ENCODE|ensg00000184677|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_779869_780055_grch38|tfbs
binds_to|0.324|ENCODE|ensg00000115966|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_784510_784890_grch38|tfbs
binds_to|0.623|ENCODE|ensg00000185811|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_788717_789493_grch38|tfbs
binds_to|0.091|ENCODE|ensg00000070444|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_788720_789104_grch38|tfbs
binds_to|0.797|ENCODE|ensg00000084676|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_788831_789351_grch38|tfbs
binds_to|0.228|ENCODE|ensg00000096401|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_788875_789245_grch38|tfbs
binds_to|0.269|ENCODE|ensg00000135111|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_788913_789253_grch38|tfbs
binds_to|0.181|ENCODE|ensg00000204371|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_788919_789299_grch38|tfbs
binds_to|0.498|ENCODE|ensg00000185811|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_789517_791698_grch38|tfbs
binds_to|0.17|ENCODE|ensg00000096401|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_789649_790019_grch38|tfbs
binds_to|0.562|ENCODE|ensg00000084676|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_789672_789992_grch38|tfbs
binds_to|0.35|ENCODE|ensg00000030419|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_789989_790545_grch38|tfbs
binds_to|0.16|ENCODE|ensg00000102034|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_790228_790584_grch38|tfbs
binds_to|0.222|ENCODE|ensg00000204371|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_790408_790788_grch38|tfbs
binds_to|0.531|ENCODE|ensg00000084676|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_790449_790769_grch38|tfbs
binds_to|0.219|ENCODE|ensg00000170448|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_790455_790811_grch38|tfbs
binds_to|0.536|ENCODE|ensg00000162992|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_790553_790883_grch38|tfbs
binds_to|0.035|ENCODE|ensg00000181222|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_790842_791502_grch38|tfbs
binds_to|0.033|ENCODE|ensg00000162367|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_795972_796348_grch38|tfbs
binds_to|0.046|ENCODE|ensg00000129993|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_796006_796410_grch38|tfbs
binds_to|0.341|ENCODE|ensg00000096654|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_799445_799855_grch38|tfbs
binds_to|0.338|ENCODE|ensg00000183337|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_800367_800797_grch38|tfbs
binds_to|0.104|ENCODE|ensg00000102974|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_804486_805316_grch38|tfbs
binds_to|0.173|ENCODE|ensg00000183495|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_804580_805284_grch38|tfbs
binds_to|0.292|ENCODE|ensg00000030419|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_804608_805198_grch38|tfbs
binds_to|0.304|ENCODE|ensg00000185811|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_804614_805250_grch38|tfbs
binds_to|0.563|ENCODE|ensg00000070444|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_804642_805226_grch38|tfbs
binds_to|0.284|ENCODE|ensg00000121481|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_804643_805243_grch38|tfbs
binds_to|0.347|ENCODE|ensg00000116478|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_804660_805176_grch38|tfbs
binds_to|0.612|ENCODE|ensg00000100395|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_804667_805191_grch38|tfbs
binds_to|0.09|ENCODE|ensg00000136603|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_804720_805210_grch38|tfbs
binds_to|0.17|ENCODE|ensg00000141568|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_804723_805159_grch38|tfbs
binds_to|0.606|ENCODE|ensg00000134107|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_804788_805090_grch38|tfbs
binds_to|0.188|ENCODE|ensg00000140262|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_804795_805135_grch38|tfbs
binds_to|0.241|ENCODE|ensg00000051180|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_804823_805062_grch38|tfbs
binds_to|0.369|ENCODE|ensg00000174197|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_804828_805106_grch38|tfbs
binds_to|0.181|ENCODE|ensg00000128272|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_804860_805031_grch38|tfbs
binds_to|0.172|ENCODE|ensg00000213999|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_805165_805741_grch38|tfbs
binds_to|0.161|ENCODE|ensg00000198517|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_810902_811282_grch38|tfbs
binds_to|0.399|ENCODE|ensg00000205903|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_810914_811497_grch38|tfbs
binds_to|0.287|ENCODE|ensg00000134138|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_811093_811288_grch38|tfbs
binds_to|0.058|ENCODE|ensg00000160199|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_811099_811300_grch38|tfbs
binds_to|0.275|ENCODE|ensg00000183495|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812367_813071_grch38|tfbs
binds_to|0.221|ENCODE|ensg00000070444|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812399_813231_grch38|tfbs
binds_to|0.329|ENCODE|ensg00000057935|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812418_812942_grch38|tfbs
