chr|end|exon_id|exon_number|gene_id|id|source|source_url|start|transcript_id
chr20|10284772|ENSEMBL:ENSE00000906745|6|ENSEMBL:ENSG00000132639|ENSE00000906745|GENCODE|https://www.gencodegenes.org/human/|10284724|ENSEMBL:ENST00000690812
chr20|10293278|ENSEMBL:ENSE00003785335|7|ENSEMBL:ENSG00000132639|ENSE00003785335|GENCODE|https://www.gencodegenes.org/human/|10293161|ENSEMBL:ENST00000690812
chr20|10297050|ENSEMBL:ENSE00000906747|8|ENSEMBL:ENSG00000132639|ENSE00000906747|GENCODE|https://www.gencodegenes.org/human/|10296925|ENSEMBL:ENST00000690812
chr20|10299412|ENSEMBL:ENSE00003460458|9|ENSEMBL:ENSG00000132639|ENSE00003460458|GENCODE|https://www.gencodegenes.org/human/|10299268|ENSEMBL:ENST00000690812
chr20|10308258|ENSEMBL:ENSE00003932055|10|ENSEMBL:ENSG00000132639|ENSE00003932055|GENCODE|https://www.gencodegenes.org/human/|10306129|ENSEMBL:ENST00000690812
chr20|10219213|ENSEMBL:ENSE00001696180|1|ENSEMBL:ENSG00000132639|ENSE00001696180|GENCODE|https://www.gencodegenes.org/human/|10219066|ENSEMBL:ENST00000430336
chr20|10275563|ENSEMBL:ENSE00001229068|2|ENSEMBL:ENSG00000132639|ENSE00001229068|GENCODE|https://www.gencodegenes.org/human/|10275429|ENSEMBL:ENST00000430336
chr20|10277726|ENSEMBL:ENSE00001017161|3|ENSEMBL:ENSG00000132639|ENSE00001017161|GENCODE|https://www.gencodegenes.org/human/|10277685|ENSEMBL:ENST00000430336
chr20|10284772|ENSEMBL:ENSE00000906745|4|ENSEMBL:ENSG00000132639|ENSE00000906745|GENCODE|https://www.gencodegenes.org/human/|10284724|ENSEMBL:ENST00000430336
chr20|10293278|ENSEMBL:ENSE00003785335|5|ENSEMBL:ENSG00000132639|ENSE00003785335|GENCODE|https://www.gencodegenes.org/human/|10293161|ENSEMBL:ENST00000430336
chr20|10219213|ENSEMBL:ENSE00003995341|1|ENSEMBL:ENSG00000132639|ENSE00003995341|GENCODE|https://www.gencodegenes.org/human/|10219159|ENSEMBL:ENST00000706269
chr20|10275563|ENSEMBL:ENSE00001229068|2|ENSEMBL:ENSG00000132639|ENSE00001229068|GENCODE|https://www.gencodegenes.org/human/|10275429|ENSEMBL:ENST00000706269
chr20|10277726|ENSEMBL:ENSE00001017161|3|ENSEMBL:ENSG00000132639|ENSE00001017161|GENCODE|https://www.gencodegenes.org/human/|10277685|ENSEMBL:ENST00000706269
chr20|10284772|ENSEMBL:ENSE00000906745|4|ENSEMBL:ENSG00000132639|ENSE00000906745|GENCODE|https://www.gencodegenes.org/human/|10284724|ENSEMBL:ENST00000706269
chr20|10292999|ENSEMBL:ENSE00001175340|5|ENSEMBL:ENSG00000132639|ENSE00001175340|GENCODE|https://www.gencodegenes.org/human/|10292882|ENSEMBL:ENST00000706269
chr20|10297050|ENSEMBL:ENSE00000906747|6|ENSEMBL:ENSG00000132639|ENSE00000906747|GENCODE|https://www.gencodegenes.org/human/|10296925|ENSEMBL:ENST00000706269
chr20|10299412|ENSEMBL:ENSE00003460458|7|ENSEMBL:ENSG00000132639|ENSE00003460458|GENCODE|https://www.gencodegenes.org/human/|10299268|ENSEMBL:ENST00000706269
chr20|10307418|ENSEMBL:ENSE00003903928|8|ENSEMBL:ENSG00000132639|ENSE00003903928|GENCODE|https://www.gencodegenes.org/human/|10306129|ENSEMBL:ENST00000706269
chr20|10219213|ENSEMBL:ENSE00003995341|1|ENSEMBL:ENSG00000132639|ENSE00003995341|GENCODE|https://www.gencodegenes.org/human/|10219159|ENSEMBL:ENST00000691353
chr20|10265677|ENSEMBL:ENSE00003929179|2|ENSEMBL:ENSG00000132639|ENSE00003929179|GENCODE|https://www.gencodegenes.org/human/|10265479|ENSEMBL:ENST00000691353
chr20|10275563|ENSEMBL:ENSE00001229068|3|ENSEMBL:ENSG00000132639|ENSE00001229068|GENCODE|https://www.gencodegenes.org/human/|10275429|ENSEMBL:ENST00000691353
chr20|10277726|ENSEMBL:ENSE00001017161|4|ENSEMBL:ENSG00000132639|ENSE00001017161|GENCODE|https://www.gencodegenes.org/human/|10277685|ENSEMBL:ENST00000691353
chr20|10284772|ENSEMBL:ENSE00000906745|5|ENSEMBL:ENSG00000132639|ENSE00000906745|GENCODE|https://www.gencodegenes.org/human/|10284724|ENSEMBL:ENST00000691353
chr20|10293278|ENSEMBL:ENSE00003785335|6|ENSEMBL:ENSG00000132639|ENSE00003785335|GENCODE|https://www.gencodegenes.org/human/|10293161|ENSEMBL:ENST00000691353
chr20|10297050|ENSEMBL:ENSE00000906747|7|ENSEMBL:ENSG00000132639|ENSE00000906747|GENCODE|https://www.gencodegenes.org/human/|10296925|ENSEMBL:ENST00000691353
chr20|10299412|ENSEMBL:ENSE00003460458|8|ENSEMBL:ENSG00000132639|ENSE00003460458|GENCODE|https://www.gencodegenes.org/human/|10299268|ENSEMBL:ENST00000691353
chr20|10308258|ENSEMBL:ENSE00003932055|9|ENSEMBL:ENSG00000132639|ENSE00003932055|GENCODE|https://www.gencodegenes.org/human/|10306129|ENSEMBL:ENST00000691353
chr20|10275563|ENSEMBL:ENSE00001915379|1|ENSEMBL:ENSG00000132639|ENSE00001915379|GENCODE|https://www.gencodegenes.org/human/|10275519|ENSEMBL:ENST00000492814
chr20|10278069|ENSEMBL:ENSE00001906405|2|ENSEMBL:ENSG00000132639|ENSE00001906405|GENCODE|https://www.gencodegenes.org/human/|10277685|ENSEMBL:ENST00000492814
chr20|10284772|ENSEMBL:ENSE00003934562|1|ENSEMBL:ENSG00000132639|ENSE00003934562|GENCODE|https://www.gencodegenes.org/human/|10282382|ENSEMBL:ENST00000692697
chr20|10293278|ENSEMBL:ENSE00003927437|2|ENSEMBL:ENSG00000132639|ENSE00003927437|GENCODE|https://www.gencodegenes.org/human/|10293161|ENSEMBL:ENST00000692697
chr20|10297050|ENSEMBL:ENSE00003932083|3|ENSEMBL:ENSG00000132639|ENSE00003932083|GENCODE|https://www.gencodegenes.org/human/|10296925|ENSEMBL:ENST00000692697
chr20|10299412|ENSEMBL:ENSE00003613126|4|ENSEMBL:ENSG00000132639|ENSE00003613126|GENCODE|https://www.gencodegenes.org/human/|10299268|ENSEMBL:ENST00000692697
chr20|10308234|ENSEMBL:ENSE00003926442|5|ENSEMBL:ENSG00000132639|ENSE00003926442|GENCODE|https://www.gencodegenes.org/human/|10306129|ENSEMBL:ENST00000692697
chr20|10284772|ENSEMBL:ENSE00003929590|1|ENSEMBL:ENSG00000132639|ENSE00003929590|GENCODE|https://www.gencodegenes.org/human/|10284724|ENSEMBL:ENST00000689723
chr20|10292999|ENSEMBL:ENSE00003934001|2|ENSEMBL:ENSG00000132639|ENSE00003934001|GENCODE|https://www.gencodegenes.org/human/|10292882|ENSEMBL:ENST00000689723
chr20|10294761|ENSEMBL:ENSE00003926832|3|ENSEMBL:ENSG00000132639|ENSE00003926832|GENCODE|https://www.gencodegenes.org/human/|10293161|ENSEMBL:ENST00000689723
chr20|10297050|ENSEMBL:ENSE00001895053|1|ENSEMBL:ENSG00000132639|ENSE00001895053|GENCODE|https://www.gencodegenes.org/human/|10296230|ENSEMBL:ENST00000495883
chr20|10299412|ENSEMBL:ENSE00003613126|2|ENSEMBL:ENSG00000132639|ENSE00003613126|GENCODE|https://www.gencodegenes.org/human/|10299268|ENSEMBL:ENST00000495883
chr20|10307418|ENSEMBL:ENSE00003654926|3|ENSEMBL:ENSG00000132639|ENSE00003654926|GENCODE|https://www.gencodegenes.org/human/|10306129|ENSEMBL:ENST00000495883
chr20|10172786|ENSEMBL:ENSE00003873940|1|ENSEMBL:ENSG00000230506|ENSE00003873940|GENCODE|https://www.gencodegenes.org/human/|10172522|ENSEMBL:ENST00000662058
chr20|10173744|ENSEMBL:ENSE00003851487|2|ENSEMBL:ENSG00000230506|ENSE00003851487|GENCODE|https://www.gencodegenes.org/human/|10173512|ENSEMBL:ENST00000662058
chr20|10196939|ENSEMBL:ENSE00003859992|3|ENSEMBL:ENSG00000230506|ENSE00003859992|GENCODE|https://www.gencodegenes.org/human/|10196867|ENSEMBL:ENST00000662058
chr20|10200824|ENSEMBL:ENSE00003872006|4|ENSEMBL:ENSG00000230506|ENSE00003872006|GENCODE|https://www.gencodegenes.org/human/|10200469|ENSEMBL:ENST00000662058
chr20|10173744|ENSEMBL:ENSE00001608914|1|ENSEMBL:ENSG00000230506|ENSE00001608914|GENCODE|https://www.gencodegenes.org/human/|10173520|ENSEMBL:ENST00000424931
chr20|10196990|ENSEMBL:ENSE00001619967|2|ENSEMBL:ENSG00000230506|ENSE00001619967|GENCODE|https://www.gencodegenes.org/human/|10196867|ENSEMBL:ENST00000424931
chr20|10172786|ENSEMBL:ENSE00003874991|1|ENSEMBL:ENSG00000232448|ENSE00003874991|GENCODE|https://www.gencodegenes.org/human/|10172701|ENSEMBL:ENST00000666915
chr20|10181769|ENSEMBL:ENSE00001647669|2|ENSEMBL:ENSG00000232448|ENSE00001647669|GENCODE|https://www.gencodegenes.org/human/|10181638|ENSEMBL:ENST00000666915
chr20|10186740|ENSEMBL:ENSE00001683989|3|ENSEMBL:ENSG00000232448|ENSE00001683989|GENCODE|https://www.gencodegenes.org/human/|10185569|ENSEMBL:ENST00000666915
chr20|10180341|ENSEMBL:ENSE00001614061|1|ENSEMBL:ENSG00000232448|ENSE00001614061|GENCODE|https://www.gencodegenes.org/human/|10180162|ENSEMBL:ENST00000458004
chr20|10181769|ENSEMBL:ENSE00001647669|2|ENSEMBL:ENSG00000232448|ENSE00001647669|GENCODE|https://www.gencodegenes.org/human/|10181638|ENSEMBL:ENST00000458004
chr20|10186740|ENSEMBL:ENSE00001683989|3|ENSEMBL:ENSG00000232448|ENSE00001683989|GENCODE|https://www.gencodegenes.org/human/|10185569|ENSEMBL:ENST00000458004
chr20|10309905|ENSEMBL:ENSE00003933716|1|ENSEMBL:ENSG00000289505|ENSE00003933716|GENCODE|https://www.gencodegenes.org/human/|10308422|ENSEMBL:ENST00000688853
chr20|10318753|ENSEMBL:ENSE00003853619|1|ENSEMBL:ENSG00000286936|ENSE00003853619|GENCODE|https://www.gencodegenes.org/human/|10318229|ENSEMBL:ENST00000664194
chr20|10318123|ENSEMBL:ENSE00003857864|2|ENSEMBL:ENSG00000286936|ENSE00003857864|GENCODE|https://www.gencodegenes.org/human/|10317889|ENSEMBL:ENST00000664194
chr20|10334698|ENSEMBL:ENSE00001767706|1|ENSEMBL:ENSG00000237005|ENSE00001767706|GENCODE|https://www.gencodegenes.org/human/|10334419|ENSEMBL:ENST00000416198
chr20|10349628|ENSEMBL:ENSE00001802131|1|ENSEMBL:ENSG00000214835|ENSE00001802131|GENCODE|https://www.gencodegenes.org/human/|10349157|ENSEMBL:ENST00000446637
chr20|10387806|ENSEMBL:ENSE00001793827|1|ENSEMBL:ENSG00000230750|ENSE00001793827|GENCODE|https://www.gencodegenes.org/human/|10385779|ENSEMBL:ENST00000441308
chr20|10434222|ENSEMBL:ENSE00001206258|1|ENSEMBL:ENSG00000125863|ENSE00001206258|GENCODE|https://www.gencodegenes.org/human/|10434108|ENSEMBL:ENST00000347364
chr20|10420758|ENSEMBL:ENSE00001226222|2|ENSEMBL:ENSG00000125863|ENSE00001226222|GENCODE|https://www.gencodegenes.org/human/|10420528|ENSEMBL:ENST00000347364
chr20|10413931|ENSEMBL:ENSE00001206284|3|ENSEMBL:ENSG00000125863|ENSE00001206284|GENCODE|https://www.gencodegenes.org/human/|10412530|ENSEMBL:ENST00000347364
chr20|10408803|ENSEMBL:ENSE00000859109|4|ENSEMBL:ENSG00000125863|ENSE00000859109|GENCODE|https://www.gencodegenes.org/human/|10408628|ENSEMBL:ENST00000347364
chr20|10407726|ENSEMBL:ENSE00000859107|5|ENSEMBL:ENSG00000125863|ENSE00000859107|GENCODE|https://www.gencodegenes.org/human/|10407616|ENSEMBL:ENST00000347364
chr20|10405687|ENSEMBL:ENSE00002622723|6|ENSEMBL:ENSG00000125863|ENSE00002622723|GENCODE|https://www.gencodegenes.org/human/|10401009|ENSEMBL:ENST00000347364
chr20|10434214|ENSEMBL:ENSE00003847811|1|ENSEMBL:ENSG00000125863|ENSE00003847811|GENCODE|https://www.gencodegenes.org/human/|10434108|ENSEMBL:ENST00000651692
chr20|10428816|ENSEMBL:ENSE00003848616|2|ENSEMBL:ENSG00000125863|ENSE00003848616|GENCODE|https://www.gencodegenes.org/human/|10428730|ENSEMBL:ENST00000651692
chr20|10420758|ENSEMBL:ENSE00001226222|3|ENSEMBL:ENSG00000125863|ENSE00001226222|GENCODE|https://www.gencodegenes.org/human/|10420528|ENSEMBL:ENST00000651692
chr20|10413931|ENSEMBL:ENSE00001206284|4|ENSEMBL:ENSG00000125863|ENSE00001206284|GENCODE|https://www.gencodegenes.org/human/|10412530|ENSEMBL:ENST00000651692
chr20|10408803|ENSEMBL:ENSE00000859109|5|ENSEMBL:ENSG00000125863|ENSE00000859109|GENCODE|https://www.gencodegenes.org/human/|10408628|ENSEMBL:ENST00000651692
chr20|10407726|ENSEMBL:ENSE00000859107|6|ENSEMBL:ENSG00000125863|ENSE00000859107|GENCODE|https://www.gencodegenes.org/human/|10407616|ENSEMBL:ENST00000651692
chr20|10405687|ENSEMBL:ENSE00003849165|7|ENSEMBL:ENSG00000125863|ENSE00003849165|GENCODE|https://www.gencodegenes.org/human/|10401621|ENSEMBL:ENST00000651692
chr20|10434198|ENSEMBL:ENSE00003849903|1|ENSEMBL:ENSG00000125863|ENSE00003849903|GENCODE|https://www.gencodegenes.org/human/|10434108|ENSEMBL:ENST00000652676
chr20|10420758|ENSEMBL:ENSE00001226222|2|ENSEMBL:ENSG00000125863|ENSE00001226222|GENCODE|https://www.gencodegenes.org/human/|10420528|ENSEMBL:ENST00000652676
chr20|10413931|ENSEMBL:ENSE00003842046|3|ENSEMBL:ENSG00000125863|ENSE00003842046|GENCODE|https://www.gencodegenes.org/human/|10413796|ENSEMBL:ENST00000652676
chr20|10412700|ENSEMBL:ENSE00003850923|4|ENSEMBL:ENSG00000125863|ENSE00003850923|GENCODE|https://www.gencodegenes.org/human/|10412530|ENSEMBL:ENST00000652676
chr20|10408803|ENSEMBL:ENSE00003849188|5|ENSEMBL:ENSG00000125863|ENSE00003849188|GENCODE|https://www.gencodegenes.org/human/|10408628|ENSEMBL:ENST00000652676
chr20|10407726|ENSEMBL:ENSE00003844874|6|ENSEMBL:ENSG00000125863|ENSE00003844874|GENCODE|https://www.gencodegenes.org/human/|10407616|ENSEMBL:ENST00000652676
chr20|10405687|ENSEMBL:ENSE00003849235|7|ENSEMBL:ENSG00000125863|ENSE00003849235|GENCODE|https://www.gencodegenes.org/human/|10404935|ENSEMBL:ENST00000652676
chr20|10431922|ENSEMBL:ENSE00003827883|1|ENSEMBL:ENSG00000125863|ENSE00003827883|GENCODE|https://www.gencodegenes.org/human/|10431684|ENSEMBL:ENST00000399054
chr20|10420758|ENSEMBL:ENSE00001226222|2|ENSEMBL:ENSG00000125863|ENSE00001226222|GENCODE|https://www.gencodegenes.org/human/|10420528|ENSEMBL:ENST00000399054
chr20|10413931|ENSEMBL:ENSE00001206284|3|ENSEMBL:ENSG00000125863|ENSE00001206284|GENCODE|https://www.gencodegenes.org/human/|10412530|ENSEMBL:ENST00000399054
chr20|10408803|ENSEMBL:ENSE00000859109|4|ENSEMBL:ENSG00000125863|ENSE00000859109|GENCODE|https://www.gencodegenes.org/human/|10408628|ENSEMBL:ENST00000399054
chr20|10407726|ENSEMBL:ENSE00000859107|5|ENSEMBL:ENSG00000125863|ENSE00000859107|GENCODE|https://www.gencodegenes.org/human/|10407616|ENSEMBL:ENST00000399054
chr20|10405687|ENSEMBL:ENSE00001393546|6|ENSEMBL:ENSG00000125863|ENSE00001393546|GENCODE|https://www.gencodegenes.org/human/|10405184|ENSEMBL:ENST00000399054
chr20|10431922|ENSEMBL:ENSE00003825583|1|ENSEMBL:ENSG00000285508|ENSE00003825583|GENCODE|https://www.gencodegenes.org/human/|10431684|ENSEMBL:ENST00000609375
chr20|10420758|ENSEMBL:ENSE00003801745|2|ENSEMBL:ENSG00000285508|ENSE00003801745|GENCODE|https://www.gencodegenes.org/human/|10420528|ENSEMBL:ENST00000609375
chr20|10413931|ENSEMBL:ENSE00003709741|3|ENSEMBL:ENSG00000285508|ENSE00003709741|GENCODE|https://www.gencodegenes.org/human/|10413520|ENSEMBL:ENST00000609375
chr20|10420737|ENSEMBL:ENSE00003835955|1|ENSEMBL:ENSG00000285723|ENSE00003835955|GENCODE|https://www.gencodegenes.org/human/|10420546|ENSEMBL:ENST00000649912
chr20|10435453|ENSEMBL:ENSE00001536204|1|ENSEMBL:ENSG00000149346|ENSE00001536204|GENCODE|https://www.gencodegenes.org/human/|10435305|ENSEMBL:ENST00000334534
chr20|10458231|ENSEMBL:ENSE00001175305|2|ENSEMBL:ENSG00000149346|ENSE00001175305|GENCODE|https://www.gencodegenes.org/human/|10458176|ENSEMBL:ENST00000334534
chr20|10556320|ENSEMBL:ENSE00000906751|3|ENSEMBL:ENSG00000149346|ENSE00000906751|GENCODE|https://www.gencodegenes.org/human/|10556231|ENSEMBL:ENST00000334534
chr20|10560820|ENSEMBL:ENSE00000906752|4|ENSEMBL:ENSG00000149346|ENSE00000906752|GENCODE|https://www.gencodegenes.org/human/|10560700|ENSEMBL:ENST00000334534
chr20|10598752|ENSEMBL:ENSE00000990116|5|ENSEMBL:ENSG00000149346|ENSE00000990116|GENCODE|https://www.gencodegenes.org/human/|10598675|ENSEMBL:ENST00000334534
chr20|10601819|ENSEMBL:ENSE00000990117|6|ENSEMBL:ENSG00000149346|ENSE00000990117|GENCODE|https://www.gencodegenes.org/human/|10601731|ENSEMBL:ENST00000334534
chr20|10621414|ENSEMBL:ENSE00000990108|7|ENSEMBL:ENSG00000149346|ENSE00000990108|GENCODE|https://www.gencodegenes.org/human/|10621314|ENSEMBL:ENST00000334534
chr20|10628030|ENSEMBL:ENSE00001386017|8|ENSEMBL:ENSG00000149346|ENSE00001386017|GENCODE|https://www.gencodegenes.org/human/|10622659|ENSEMBL:ENST00000334534
chr20|10598752|ENSEMBL:ENSE00000990116|1|ENSEMBL:ENSG00000149346|ENSE00000990116|GENCODE|https://www.gencodegenes.org/human/|10598675|ENSEMBL:ENST00000488816
chr20|10601819|ENSEMBL:ENSE00000990117|2|ENSEMBL:ENSG00000149346|ENSE00000990117|GENCODE|https://www.gencodegenes.org/human/|10601731|ENSEMBL:ENST00000488816
chr20|10636438|ENSEMBL:ENSE00001934609|3|ENSEMBL:ENSG00000149346|ENSE00001934609|GENCODE|https://www.gencodegenes.org/human/|10636296|ENSEMBL:ENST00000488816
chr20|10636829|ENSEMBL:ENSE00001875483|4|ENSEMBL:ENSG00000149346|ENSE00001875483|GENCODE|https://www.gencodegenes.org/human/|10636543|ENSEMBL:ENST00000488816
chr20|10614229|ENSEMBL:ENSE00001740569|1|ENSEMBL:ENSG00000235036|ENSE00001740569|GENCODE|https://www.gencodegenes.org/human/|10612861|ENSEMBL:ENST00000456064
chr20|10673999|ENSEMBL:ENSE00001871530|1|ENSEMBL:ENSG00000101384|ENSE00001871530|GENCODE|https://www.gencodegenes.org/human/|10673450|ENSEMBL:ENST00000254958
chr20|10673006|ENSEMBL:ENSE00001607073|2|ENSEMBL:ENSG00000101384|ENSE00001607073|GENCODE|https://www.gencodegenes.org/human/|10672701|ENSEMBL:ENST00000254958
chr20|10664014|ENSEMBL:ENSE00001678466|3|ENSEMBL:ENSG00000101384|ENSE00001678466|GENCODE|https://www.gencodegenes.org/human/|10663963|ENSEMBL:ENST00000254958
chr20|10658722|ENSEMBL:ENSE00003654366|4|ENSEMBL:ENSG00000101384|ENSE00003654366|GENCODE|https://www.gencodegenes.org/human/|10658468|ENSEMBL:ENST00000254958
chr20|10656458|ENSEMBL:ENSE00003730021|5|ENSEMBL:ENSG00000101384|ENSE00003730021|GENCODE|https://www.gencodegenes.org/human/|10656398|ENSEMBL:ENST00000254958
chr20|10652598|ENSEMBL:ENSE00003752659|6|ENSEMBL:ENSG00000101384|ENSE00003752659|GENCODE|https://www.gencodegenes.org/human/|10652468|ENSEMBL:ENST00000254958
chr20|10652250|ENSEMBL:ENSE00003716574|7|ENSEMBL:ENSG00000101384|ENSE00003716574|GENCODE|https://www.gencodegenes.org/human/|10652131|ENSEMBL:ENST00000254958
chr20|10651694|ENSEMBL:ENSE00003716776|8|ENSEMBL:ENSG00000101384|ENSE00003716776|GENCODE|https://www.gencodegenes.org/human/|10651581|ENSEMBL:ENST00000254958
chr20|10650360|ENSEMBL:ENSE00003732500|9|ENSEMBL:ENSG00000101384|ENSE00003732500|GENCODE|https://www.gencodegenes.org/human/|10650247|ENSEMBL:ENST00000254958
chr20|10649635|ENSEMBL:ENSE00003743785|10|ENSEMBL:ENSG00000101384|ENSE00003743785|GENCODE|https://www.gencodegenes.org/human/|10649522|ENSEMBL:ENST00000254958
chr20|10649107|ENSEMBL:ENSE00003740814|11|ENSEMBL:ENSG00000101384|ENSE00003740814|GENCODE|https://www.gencodegenes.org/human/|10649061|ENSEMBL:ENST00000254958
chr20|10648722|ENSEMBL:ENSE00003730345|12|ENSEMBL:ENSG00000101384|ENSE00003730345|GENCODE|https://www.gencodegenes.org/human/|10648549|ENSEMBL:ENST00000254958
chr20|10648110|ENSEMBL:ENSE00003751289|13|ENSEMBL:ENSG00000101384|ENSE00003751289|GENCODE|https://www.gencodegenes.org/human/|10647960|ENSEMBL:ENST00000254958
chr20|10647103|ENSEMBL:ENSE00003726426|14|ENSEMBL:ENSG00000101384|ENSE00003726426|GENCODE|https://www.gencodegenes.org/human/|10646939|ENSEMBL:ENST00000254958
chr20|10646084|ENSEMBL:ENSE00003752831|15|ENSEMBL:ENSG00000101384|ENSE00003752831|GENCODE|https://www.gencodegenes.org/human/|10645971|ENSEMBL:ENST00000254958
chr20|10645469|ENSEMBL:ENSE00003468001|16|ENSEMBL:ENSG00000101384|ENSE00003468001|GENCODE|https://www.gencodegenes.org/human/|10645356|ENSEMBL:ENST00000254958
chr20|10645256|ENSEMBL:ENSE00001800294|17|ENSEMBL:ENSG00000101384|ENSE00001800294|GENCODE|https://www.gencodegenes.org/human/|10645143|ENSEMBL:ENST00000254958
chr20|10644979|ENSEMBL:ENSE00003726125|18|ENSEMBL:ENSG00000101384|ENSE00003726125|GENCODE|https://www.gencodegenes.org/human/|10644863|ENSEMBL:ENST00000254958
chr20|10644384|ENSEMBL:ENSE00003723778|19|ENSEMBL:ENSG00000101384|ENSE00003723778|GENCODE|https://www.gencodegenes.org/human/|10644357|ENSEMBL:ENST00000254958
chr20|10643863|ENSEMBL:ENSE00003718897|20|ENSEMBL:ENSG00000101384|ENSE00003718897|GENCODE|https://www.gencodegenes.org/human/|10643778|ENSEMBL:ENST00000254958
chr20|10642601|ENSEMBL:ENSE00003739154|21|ENSEMBL:ENSG00000101384|ENSE00003739154|GENCODE|https://www.gencodegenes.org/human/|10642488|ENSEMBL:ENST00000254958
chr20|10641892|ENSEMBL:ENSE00003730865|22|ENSEMBL:ENSG00000101384|ENSE00003730865|GENCODE|https://www.gencodegenes.org/human/|10641783|ENSEMBL:ENST00000254958
chr20|10641693|ENSEMBL:ENSE00003725851|23|ENSEMBL:ENSG00000101384|ENSE00003725851|GENCODE|https://www.gencodegenes.org/human/|10641460|ENSEMBL:ENST00000254958
chr20|10641244|ENSEMBL:ENSE00003753136|24|ENSEMBL:ENSG00000101384|ENSE00003753136|GENCODE|https://www.gencodegenes.org/human/|10641113|ENSEMBL:ENST00000254958
chr20|10640933|ENSEMBL:ENSE00003723870|25|ENSEMBL:ENSG00000101384|ENSE00003723870|GENCODE|https://www.gencodegenes.org/human/|10640783|ENSEMBL:ENST00000254958
chr20|10639955|ENSEMBL:ENSE00000859115|26|ENSEMBL:ENSG00000101384|ENSE00000859115|GENCODE|https://www.gencodegenes.org/human/|10637684|ENSEMBL:ENST00000254958
chr20|10662506|ENSEMBL:ENSE00002266505|1|ENSEMBL:ENSG00000101384|ENSE00002266505|GENCODE|https://www.gencodegenes.org/human/|10662202|ENSEMBL:ENST00000423891
chr20|10658722|ENSEMBL:ENSE00003562795|2|ENSEMBL:ENSG00000101384|ENSE00003562795|GENCODE|https://www.gencodegenes.org/human/|10658468|ENSEMBL:ENST00000423891
chr20|10656458|ENSEMBL:ENSE00003725473|3|ENSEMBL:ENSG00000101384|ENSE00003725473|GENCODE|https://www.gencodegenes.org/human/|10656398|ENSEMBL:ENST00000423891
chr20|10652598|ENSEMBL:ENSE00003752389|4|ENSEMBL:ENSG00000101384|ENSE00003752389|GENCODE|https://www.gencodegenes.org/human/|10652468|ENSEMBL:ENST00000423891
chr20|10652250|ENSEMBL:ENSE00003711846|5|ENSEMBL:ENSG00000101384|ENSE00003711846|GENCODE|https://www.gencodegenes.org/human/|10652131|ENSEMBL:ENST00000423891
chr20|10651694|ENSEMBL:ENSE00003738831|6|ENSEMBL:ENSG00000101384|ENSE00003738831|GENCODE|https://www.gencodegenes.org/human/|10651581|ENSEMBL:ENST00000423891
chr20|10650360|ENSEMBL:ENSE00003711951|7|ENSEMBL:ENSG00000101384|ENSE00003711951|GENCODE|https://www.gencodegenes.org/human/|10650247|ENSEMBL:ENST00000423891
chr20|10649635|ENSEMBL:ENSE00003754249|8|ENSEMBL:ENSG00000101384|ENSE00003754249|GENCODE|https://www.gencodegenes.org/human/|10649522|ENSEMBL:ENST00000423891
chr20|10649107|ENSEMBL:ENSE00003736899|9|ENSEMBL:ENSG00000101384|ENSE00003736899|GENCODE|https://www.gencodegenes.org/human/|10649061|ENSEMBL:ENST00000423891
chr20|10648722|ENSEMBL:ENSE00003723791|10|ENSEMBL:ENSG00000101384|ENSE00003723791|GENCODE|https://www.gencodegenes.org/human/|10648549|ENSEMBL:ENST00000423891
chr20|10648110|ENSEMBL:ENSE00003729400|11|ENSEMBL:ENSG00000101384|ENSE00003729400|GENCODE|https://www.gencodegenes.org/human/|10647960|ENSEMBL:ENST00000423891
chr20|10647103|ENSEMBL:ENSE00003726466|12|ENSEMBL:ENSG00000101384|ENSE00003726466|GENCODE|https://www.gencodegenes.org/human/|10646939|ENSEMBL:ENST00000423891
chr20|10646084|ENSEMBL:ENSE00003721051|13|ENSEMBL:ENSG00000101384|ENSE00003721051|GENCODE|https://www.gencodegenes.org/human/|10645971|ENSEMBL:ENST00000423891
chr20|10645469|ENSEMBL:ENSE00003476877|14|ENSEMBL:ENSG00000101384|ENSE00003476877|GENCODE|https://www.gencodegenes.org/human/|10645356|ENSEMBL:ENST00000423891
chr20|10645256|ENSEMBL:ENSE00001947663|15|ENSEMBL:ENSG00000101384|ENSE00001947663|GENCODE|https://www.gencodegenes.org/human/|10645143|ENSEMBL:ENST00000423891
chr20|10644979|ENSEMBL:ENSE00003752952|16|ENSEMBL:ENSG00000101384|ENSE00003752952|GENCODE|https://www.gencodegenes.org/human/|10644863|ENSEMBL:ENST00000423891
chr20|10644384|ENSEMBL:ENSE00003751763|17|ENSEMBL:ENSG00000101384|ENSE00003751763|GENCODE|https://www.gencodegenes.org/human/|10644357|ENSEMBL:ENST00000423891
chr20|10643863|ENSEMBL:ENSE00003738310|18|ENSEMBL:ENSG00000101384|ENSE00003738310|GENCODE|https://www.gencodegenes.org/human/|10643778|ENSEMBL:ENST00000423891
chr20|10642601|ENSEMBL:ENSE00003715657|19|ENSEMBL:ENSG00000101384|ENSE00003715657|GENCODE|https://www.gencodegenes.org/human/|10642488|ENSEMBL:ENST00000423891
