==> reactome.homo_sapiens.interactions.tab-delimited.txt <==
# Interactor 1 uniprot id	Interactor 1 Ensembl gene id	Interactor 1 Entrez Gene id	Interactor 2 uniprot id	Interactor 2 Ensembl gene id	Interactor 2 Entrez Gene id	Interaction type	Interaction context	Pubmed references
uniprotkb:Q9Y287	ENSEMBL:ENST00000647800|ENSEMBL:ENST00000378549|ENSEMBL:ENSP00000367811|ENSEMBL:ENSP00000497221|ENSEMBL:ENSG00000136156	-	uniprotkb:Q9Y287	ENSEMBL:ENST00000647800|ENSEMBL:ENST00000378549|ENSEMBL:ENSP00000367811|ENSEMBL:ENSP00000497221|ENSEMBL:ENSG00000136156	-	physical association	reactome:R-HSA-976871	14690516|10391242
reactome:R-HSA-110340	-	-	uniprotkb:P28340	ENSEMBL:ENSG00000062822|ENSEMBL:ENSP00000510052|ENSEMBL:ENSP00000472607|ENSEMBL:ENSP00000472600|ENSEMBL:ENSP00000406046|ENSEMBL:ENSP00000473052|ENSEMBL:ENST00000593887|ENSEMBL:ENST00000687454|ENSEMBL:ENST00000599857|ENSEMBL:ENST00000440232|ENSEMBL:ENST00000601098	-	physical association	reactome:R-HSA-5690470	20227374|9875289|21282463|19279666
reactome:R-HSA-110340	-	-	uniprotkb:P12004	ENSEMBL:ENSG00000132646|ENSEMBL:ENST00000379143|ENSEMBL:ENST00000379160|ENSEMBL:ENSP00000368438|ENSEMBL:ENSP00000368458	-	physical association	reactome:R-HSA-5690470	20227374|9875289|21282463|19279666
reactome:R-HSA-110340	-	-	uniprotkb:P35244	ENSEMBL:ENST00000396682|ENSEMBL:ENST00000223129|ENSEMBL:ENSP00000379914|ENSEMBL:ENSP00000223129|ENSEMBL:ENSG00000106399	-	physical association	reactome:R-HSA-5690470	20227374|9875289|21282463|19279666
reactome:R-HSA-110340	-	-	uniprotkb:P12004	ENSEMBL:ENSG00000132646|ENSEMBL:ENST00000379143|ENSEMBL:ENST00000379160|ENSEMBL:ENSP00000368438|ENSEMBL:ENSP00000368458	-	physical association	reactome:R-HSA-5690470	20227374|9875289|21282463|19279666
reactome:R-HSA-110340	-	-	uniprotkb:Q9UBT6	ENSEMBL:ENSG00000122008|ENSEMBL:ENSP00000425075|ENSEMBL:ENSP00000426853|ENSEMBL:ENSP00000424174|ENSEMBL:ENSP00000241436|ENSEMBL:ENSP00000423532|ENSEMBL:ENSP00000422094|ENSEMBL:ENST00000241436|ENSEMBL:ENST00000509126|ENSEMBL:ENST00000508526|ENSEMBL:ENST00000515295|ENSEMBL:ENST00000504026|ENSEMBL:ENST00000510815	-	physical association	reactome:R-HSA-5690470	20227374|9875289|21282463|19279666
reactome:R-HSA-110340	-	-	uniprotkb:Q15054	ENSEMBL:ENST00000527458|ENSEMBL:ENST00000532497|ENSEMBL:ENST00000263681|ENSEMBL:ENSP00000436018|ENSEMBL:ENSP00000263681|ENSEMBL:ENSP00000432951|ENSEMBL:ENSG00000077514	-	physical association	reactome:R-HSA-5690470	20227374|9875289|21282463|19279666
reactome:R-HSA-110340	-	-	uniprotkb:P27694	ENSEMBL:ENSG00000132383|ENSEMBL:ENSP00000254719|ENSEMBL:ENST00000254719	-	physical association	reactome:R-HSA-5690470	20227374|9875289|21282463|19279666
reactome:R-HSA-110340	-	-	uniprotkb:Q9HCU8	ENSEMBL:ENST00000539074|ENSEMBL:ENST00000312419|ENSEMBL:ENSP00000311368|ENSEMBL:ENSP00000444780|ENSEMBL:ENSG00000175482	-	physical association	reactome:R-HSA-5690470	20227374|9875289|21282463|19279666
reactome:R-HSA-110340	-	-	uniprotkb:P49005	ENSEMBL:ENSG00000106628|ENSEMBL:ENSP00000395231|ENSEMBL:ENSP00000386105|ENSEMBL:ENSP00000514052|ENSEMBL:ENSP00000480186|ENSEMBL:ENSP00000514051|ENSEMBL:ENSP00000514053|ENSEMBL:ENSP00000406702|ENSEMBL:ENST00000406581|ENSEMBL:ENST00000698946|ENSEMBL:ENST00000452185|ENSEMBL:ENST00000698947|ENSEMBL:ENST00000698945|ENSEMBL:ENST00000610533|ENSEMBL:ENST00000418438	-	physical association	reactome:R-HSA-5690470	20227374|9875289|21282463|19279666
reactome:R-HSA-110340	-	-	uniprotkb:P15927	ENSEMBL:ENSG00000117748|ENSEMBL:ENSP00000363015|ENSEMBL:ENSP00000363017|ENSEMBL:ENSP00000363021|ENSEMBL:ENST00000373912|ENSEMBL:ENST00000373909|ENSEMBL:ENST00000313433	-	physical association	reactome:R-HSA-5690470	20227374|9875289|21282463|19279666
uniprotkb:P23471	ENSEMBL:ENSG00000106278|ENSEMBL:ENSP00000499137|ENSEMBL:ENSP00000377047|ENSEMBL:ENSP00000410000|ENSEMBL:ENST00000449182|ENSEMBL:ENST00000652298|ENSEMBL:ENST00000393386	-	uniprotkb:P21246	ENSEMBL:ENST00000348225|ENSEMBL:ENSP00000341170|ENSEMBL:ENSG00000105894	-	physical association	reactome:R-HSA-9700012	16814777|10212223|16814777|10212223|16814777|10212223|16814777|10212223|16814777|10212223|16814777|10212223|16814777|16814777|29455642|29455642|10212223|10212223|27445335|27445335|23777859|23777859|26896299|26896299
uniprotkb:P23471	ENSEMBL:ENSG00000106278|ENSEMBL:ENSP00000499137|ENSEMBL:ENSP00000377047|ENSEMBL:ENSP00000410000|ENSEMBL:ENST00000449182|ENSEMBL:ENST00000652298|ENSEMBL:ENST00000393386	-	uniprotkb:P21741	ENSEMBL:ENSG00000110492|ENSEMBL:ENSP00000378936|ENSEMBL:ENSP00000352852|ENSEMBL:ENSP00000378933|ENSEMBL:ENSP00000385451|ENSEMBL:ENSP00000378932|ENSEMBL:ENSP00000384034|ENSEMBL:ENST00000395569|ENSEMBL:ENST00000359803|ENSEMBL:ENST00000395566|ENSEMBL:ENST00000395565|ENSEMBL:ENST00000405308|ENSEMBL:ENST00000407067	-	physical association	reactome:R-HSA-9700012	16814777|10212223|16814777|10212223|16814777|10212223|16814777|10212223|16814777|10212223|16814777|10212223|16814777|16814777|29455642|29455642|10212223|10212223|27445335|27445335|23777859|23777859|26896299|26896299
uniprotkb:P23471	ENSEMBL:ENSG00000106278|ENSEMBL:ENSP00000499137|ENSEMBL:ENSP00000377047|ENSEMBL:ENSP00000410000|ENSEMBL:ENST00000449182|ENSEMBL:ENST00000652298|ENSEMBL:ENST00000393386	-	uniprotkb:P21741	ENSEMBL:ENSG00000110492|ENSEMBL:ENSP00000378936|ENSEMBL:ENSP00000352852|ENSEMBL:ENSP00000378933|ENSEMBL:ENSP00000385451|ENSEMBL:ENSP00000378932|ENSEMBL:ENSP00000384034|ENSEMBL:ENST00000395569|ENSEMBL:ENST00000359803|ENSEMBL:ENST00000395566|ENSEMBL:ENST00000395565|ENSEMBL:ENST00000405308|ENSEMBL:ENST00000407067	-	physical association	reactome:R-HSA-9700009	16814777|10212223|16814777|10212223|16814777|16814777|27445335|27445335
uniprotkb:P23471	ENSEMBL:ENSG00000106278|ENSEMBL:ENSP00000499137|ENSEMBL:ENSP00000377047|ENSEMBL:ENSP00000410000|ENSEMBL:ENST00000449182|ENSEMBL:ENST00000652298|ENSEMBL:ENST00000393386	-	uniprotkb:P21246	ENSEMBL:ENST00000348225|ENSEMBL:ENSP00000341170|ENSEMBL:ENSG00000105894	-	physical association	reactome:R-HSA-9700009	16814777|10212223|16814777|10212223|16814777|16814777|27445335|27445335
uniprotkb:P21741	ENSEMBL:ENSG00000110492|ENSEMBL:ENSP00000378936|ENSEMBL:ENSP00000352852|ENSEMBL:ENSP00000378933|ENSEMBL:ENSP00000385451|ENSEMBL:ENSP00000378932|ENSEMBL:ENSP00000384034|ENSEMBL:ENST00000395569|ENSEMBL:ENST00000359803|ENSEMBL:ENST00000395566|ENSEMBL:ENST00000395565|ENSEMBL:ENST00000405308|ENSEMBL:ENST00000407067	-	uniprotkb:P21246	ENSEMBL:ENST00000348225|ENSEMBL:ENSP00000341170|ENSEMBL:ENSG00000105894	-	physical association	reactome:R-HSA-9700009	16814777|10212223|16814777|10212223|16814777|16814777|27445335|27445335
uniprotkb:P23471	ENSEMBL:ENSG00000106278|ENSEMBL:ENSP00000499137|ENSEMBL:ENSP00000377047|ENSEMBL:ENSP00000410000|ENSEMBL:ENST00000449182|ENSEMBL:ENST00000652298|ENSEMBL:ENST00000393386	-	uniprotkb:P23471	ENSEMBL:ENSG00000106278|ENSEMBL:ENSP00000499137|ENSEMBL:ENSP00000377047|ENSEMBL:ENSP00000410000|ENSEMBL:ENST00000449182|ENSEMBL:ENST00000652298|ENSEMBL:ENST00000393386	-	physical association	reactome:R-HSA-9700009	16814777|10212223|16814777|10212223|16814777|16814777|27445335|27445335
uniprotkb:P21741	ENSEMBL:ENSG00000110492|ENSEMBL:ENSP00000378936|ENSEMBL:ENSP00000352852|ENSEMBL:ENSP00000378933|ENSEMBL:ENSP00000385451|ENSEMBL:ENSP00000378932|ENSEMBL:ENSP00000384034|ENSEMBL:ENST00000395569|ENSEMBL:ENST00000359803|ENSEMBL:ENST00000395566|ENSEMBL:ENST00000395565|ENSEMBL:ENST00000405308|ENSEMBL:ENST00000407067	-	uniprotkb:P21741	ENSEMBL:ENSG00000110492|ENSEMBL:ENSP00000378936|ENSEMBL:ENSP00000352852|ENSEMBL:ENSP00000378933|ENSEMBL:ENSP00000385451|ENSEMBL:ENSP00000378932|ENSEMBL:ENSP00000384034|ENSEMBL:ENST00000395569|ENSEMBL:ENST00000359803|ENSEMBL:ENST00000395566|ENSEMBL:ENST00000395565|ENSEMBL:ENST00000405308|ENSEMBL:ENST00000407067	-	physical association	reactome:R-HSA-9700009	16814777|10212223|16814777|10212223|16814777|16814777|27445335|27445335
uniprotkb:P21246	ENSEMBL:ENST00000348225|ENSEMBL:ENSP00000341170|ENSEMBL:ENSG00000105894	-	uniprotkb:P21246	ENSEMBL:ENST00000348225|ENSEMBL:ENSP00000341170|ENSEMBL:ENSG00000105894	-	physical association	reactome:R-HSA-9700009	16814777|10212223|16814777|10212223|16814777|16814777|27445335|27445335
uniprotkb:Q8NB16	ENSEMBL:ENSG00000168404|ENSEMBL:ENSP00000303118|ENSEMBL:ENSP00000308351|ENSEMBL:ENST00000306247|ENSEMBL:ENST00000308807	-	uniprotkb:Q8NB16	ENSEMBL:ENSG00000168404|ENSEMBL:ENSP00000303118|ENSEMBL:ENSP00000308351|ENSEMBL:ENST00000306247|ENSEMBL:ENST00000308807	-	physical association	reactome:R-HSA-5218909	22265413|22265413|22265413|22421439
uniprotkb:Q8NB16	ENSEMBL:ENSG00000168404|ENSEMBL:ENSP00000303118|ENSEMBL:ENSP00000308351|ENSEMBL:ENST00000306247|ENSEMBL:ENST00000308807	-	uniprotkb:Q13546	ENSEMBL:ENSG00000137275|ENSEMBL:ENST00000259808|ENSEMBL:ENST00000380409|ENSEMBL:ENSP00000259808|ENSEMBL:ENSP00000369773	-	physical association	reactome:R-HSA-5218909	22265413|22265413|22265413|22421439
uniprotkb:Q8NB16	ENSEMBL:ENSG00000168404|ENSEMBL:ENSP00000303118|ENSEMBL:ENSP00000308351|ENSEMBL:ENST00000306247|ENSEMBL:ENST00000308807	-	uniprotkb:Q9Y572	ENSEMBL:ENSG00000129465|ENSEMBL:ENSG00000285379|ENSEMBL:ENSP00000495490|ENSEMBL:ENSP00000216274|ENSEMBL:ENSP00000452328|ENSEMBL:ENSP00000495915|ENSEMBL:ENST00000554756|ENSEMBL:ENST00000643393|ENSEMBL:ENST00000646516|ENSEMBL:ENST00000216274	-	physical association	reactome:R-HSA-5218909	22265413|22265413|22265413|22421439
ChEBI:30616	-	-	uniprotkb:Q13546	ENSEMBL:ENSG00000137275|ENSEMBL:ENST00000259808|ENSEMBL:ENST00000380409|ENSEMBL:ENSP00000259808|ENSEMBL:ENSP00000369773	-	physical association	reactome:R-HSA-9687633	29930286
uniprotkb:Q8NB16	ENSEMBL:ENSG00000168404|ENSEMBL:ENSP00000303118|ENSEMBL:ENSP00000308351|ENSEMBL:ENST00000306247|ENSEMBL:ENST00000308807	-	ChEBI:30616	-	-	physical association	reactome:R-HSA-9687633	29930286
uniprotkb:Q8NB16	ENSEMBL:ENSG00000168404|ENSEMBL:ENSP00000303118|ENSEMBL:ENSP00000308351|ENSEMBL:ENST00000306247|ENSEMBL:ENST00000308807	-	uniprotkb:Q9Y572	ENSEMBL:ENSG00000129465|ENSEMBL:ENSG00000285379|ENSEMBL:ENSP00000495490|ENSEMBL:ENSP00000216274|ENSEMBL:ENSP00000452328|ENSEMBL:ENSP00000495915|ENSEMBL:ENST00000554756|ENSEMBL:ENST00000643393|ENSEMBL:ENST00000646516|ENSEMBL:ENST00000216274	-	physical association	reactome:R-HSA-9687633	29930286
uniprotkb:Q8NB16	ENSEMBL:ENSG00000168404|ENSEMBL:ENSP00000303118|ENSEMBL:ENSP00000308351|ENSEMBL:ENST00000306247|ENSEMBL:ENST00000308807	-	uniprotkb:Q8NB16	ENSEMBL:ENSG00000168404|ENSEMBL:ENSP00000303118|ENSEMBL:ENSP00000308351|ENSEMBL:ENST00000306247|ENSEMBL:ENST00000308807	-	physical association	reactome:R-HSA-9687633	29930286
ChEBI:30616	-	-	uniprotkb:Q9Y572	ENSEMBL:ENSG00000129465|ENSEMBL:ENSG00000285379|ENSEMBL:ENSP00000495490|ENSEMBL:ENSP00000216274|ENSEMBL:ENSP00000452328|ENSEMBL:ENSP00000495915|ENSEMBL:ENST00000554756|ENSEMBL:ENST00000643393|ENSEMBL:ENST00000646516|ENSEMBL:ENST00000216274	-	physical association	reactome:R-HSA-9687633	29930286
uniprotkb:Q8NB16	ENSEMBL:ENSG00000168404|ENSEMBL:ENSP00000303118|ENSEMBL:ENSP00000308351|ENSEMBL:ENST00000306247|ENSEMBL:ENST00000308807	-	uniprotkb:Q13546	ENSEMBL:ENSG00000137275|ENSEMBL:ENST00000259808|ENSEMBL:ENST00000380409|ENSEMBL:ENSP00000259808|ENSEMBL:ENSP00000369773	-	physical association	reactome:R-HSA-9687633	29930286
uniprotkb:Q9Y572	ENSEMBL:ENSG00000129465|ENSEMBL:ENSG00000285379|ENSEMBL:ENSP00000495490|ENSEMBL:ENSP00000216274|ENSEMBL:ENSP00000452328|ENSEMBL:ENSP00000495915|ENSEMBL:ENST00000554756|ENSEMBL:ENST00000643393|ENSEMBL:ENST00000646516|ENSEMBL:ENST00000216274	-	uniprotkb:Q8NB16	ENSEMBL:ENSG00000168404|ENSEMBL:ENSP00000303118|ENSEMBL:ENSP00000308351|ENSEMBL:ENST00000306247|ENSEMBL:ENST00000308807	-	physical association	reactome:R-HSA-9793487	22265413|34999730
uniprotkb:Q13546	ENSEMBL:ENSG00000137275|ENSEMBL:ENST00000259808|ENSEMBL:ENST00000380409|ENSEMBL:ENSP00000259808|ENSEMBL:ENSP00000369773	-	uniprotkb:Q8NB16	ENSEMBL:ENSG00000168404|ENSEMBL:ENSP00000303118|ENSEMBL:ENSP00000308351|ENSEMBL:ENST00000306247|ENSEMBL:ENST00000308807	-	physical association	reactome:R-HSA-9793487	22265413|34999730
uniprotkb:Q8NB16	ENSEMBL:ENSG00000168404|ENSEMBL:ENSP00000303118|ENSEMBL:ENSP00000308351|ENSEMBL:ENST00000306247|ENSEMBL:ENST00000308807	-	uniprotkb:Q9Y572	ENSEMBL:ENSG00000129465|ENSEMBL:ENSG00000285379|ENSEMBL:ENSP00000495490|ENSEMBL:ENSP00000216274|ENSEMBL:ENSP00000452328|ENSEMBL:ENSP00000495915|ENSEMBL:ENST00000554756|ENSEMBL:ENST00000643393|ENSEMBL:ENST00000646516|ENSEMBL:ENST00000216274	-	physical association	reactome:R-HSA-5218902	22265413|22265413|24703947|22265413
uniprotkb:Q8NB16	ENSEMBL:ENSG00000168404|ENSEMBL:ENSP00000303118|ENSEMBL:ENSP00000308351|ENSEMBL:ENST00000306247|ENSEMBL:ENST00000308807	-	uniprotkb:Q13546	ENSEMBL:ENSG00000137275|ENSEMBL:ENST00000259808|ENSEMBL:ENST00000380409|ENSEMBL:ENSP00000259808|ENSEMBL:ENSP00000369773	-	physical association	reactome:R-HSA-5218902	22265413|22265413|24703947|22265413
uniprotkb:Q8NB16	ENSEMBL:ENSG00000168404|ENSEMBL:ENSP00000303118|ENSEMBL:ENSP00000308351|ENSEMBL:ENST00000306247|ENSEMBL:ENST00000308807	-	uniprotkb:Q8NB16	ENSEMBL:ENSG00000168404|ENSEMBL:ENSP00000303118|ENSEMBL:ENSP00000308351|ENSEMBL:ENST00000306247|ENSEMBL:ENST00000308807	-	physical association	reactome:R-HSA-5218902	22265413|22265413|24703947|22265413
reactome:R-HSA-9710319	ENSEMBL:ENSG00000105928	-	uniprotkb:P04637	ENSEMBL:ENSG00000141510|ENSEMBL:ENST00000510385|ENSEMBL:ENST00000620739|ENSEMBL:ENST00000714359|ENSEMBL:ENST00000503591|ENSEMBL:ENST00000619485|ENSEMBL:ENST00000504937|ENSEMBL:ENST00000610292|ENSEMBL:ENST00000714357|ENSEMBL:ENST00000504290|ENSEMBL:ENST00000508793|ENSEMBL:ENST00000445888|ENSEMBL:ENST00000509690|ENSEMBL:ENST00000269305|ENSEMBL:ENST00000622645|ENSEMBL:ENST00000455263|ENSEMBL:ENST00000610538|ENSEMBL:ENST00000420246|ENSEMBL:ENSP00000391478|ENSEMBL:ENSP00000478219|ENSEMBL:ENSP00000519624|ENSEMBL:ENSP00000478499|ENSEMBL:ENSP00000480868|ENSEMBL:ENSP00000398846|ENSEMBL:ENSP00000481179|ENSEMBL:ENSP00000519626|ENSEMBL:ENSP00000425104|ENSEMBL:ENSP00000269305|ENSEMBL:ENSP00000426252|ENSEMBL:ENSP00000482537|ENSEMBL:ENSP00000481638|ENSEMBL:ENSP00000424104|ENSEMBL:ENSP00000482222|ENSEMBL:ENSP00000484409|ENSEMBL:ENSP00000391127	-	physical association	reactome:R-HSA-9710314	16897187|16897187
reactome:R-HSA-9710319	ENSEMBL:ENSG00000105928	-	uniprotkb:Q9H3D4	ENSEMBL:ENSG00000073282|ENSEMBL:ENSP00000264731|ENSEMBL:ENSP00000407144|ENSEMBL:ENSP00000376256|ENSEMBL:ENSP00000317510|ENSEMBL:ENSP00000394337|ENSEMBL:ENSP00000376254|ENSEMBL:ENSP00000346614|ENSEMBL:ENSP00000376253|ENSEMBL:ENSP00000387839|ENSEMBL:ENSP00000389485|ENSEMBL:ENSP00000392488|ENSEMBL:ENST00000392463|ENSEMBL:ENST00000392460|ENSEMBL:ENST00000320472|ENSEMBL:ENST00000264731|ENSEMBL:ENST00000418709|ENSEMBL:ENST00000449992|ENSEMBL:ENST00000354600|ENSEMBL:ENST00000437221|ENSEMBL:ENST00000392461|ENSEMBL:ENST00000440651|ENSEMBL:ENST00000456148	-	physical association	reactome:R-HSA-9710314	16897187|16897187
reactome:R-HSA-6800819	ENSEMBL:ENSG00000112378	-	uniprotkb:P04637	ENSEMBL:ENSG00000141510|ENSEMBL:ENST00000510385|ENSEMBL:ENST00000620739|ENSEMBL:ENST00000714359|ENSEMBL:ENST00000503591|ENSEMBL:ENST00000619485|ENSEMBL:ENST00000504937|ENSEMBL:ENST00000610292|ENSEMBL:ENST00000714357|ENSEMBL:ENST00000504290|ENSEMBL:ENST00000508793|ENSEMBL:ENST00000445888|ENSEMBL:ENST00000509690|ENSEMBL:ENST00000269305|ENSEMBL:ENST00000622645|ENSEMBL:ENST00000455263|ENSEMBL:ENST00000610538|ENSEMBL:ENST00000420246|ENSEMBL:ENSP00000391478|ENSEMBL:ENSP00000478219|ENSEMBL:ENSP00000519624|ENSEMBL:ENSP00000478499|ENSEMBL:ENSP00000480868|ENSEMBL:ENSP00000398846|ENSEMBL:ENSP00000481179|ENSEMBL:ENSP00000519626|ENSEMBL:ENSP00000425104|ENSEMBL:ENSP00000269305|ENSEMBL:ENSP00000426252|ENSEMBL:ENSP00000482537|ENSEMBL:ENSP00000481638|ENSEMBL:ENSP00000424104|ENSEMBL:ENSP00000482222|ENSEMBL:ENSP00000484409|ENSEMBL:ENSP00000391127	-	physical association	reactome:R-HSA-6800835	15797384|10733530|15797384|10733530|15797384|15797384|10733530|10733530
reactome:R-HSA-6800819	ENSEMBL:ENSG00000112378	-	uniprotkb:Q9H3D4	ENSEMBL:ENSG00000073282|ENSEMBL:ENSP00000264731|ENSEMBL:ENSP00000407144|ENSEMBL:ENSP00000376256|ENSEMBL:ENSP00000317510|ENSEMBL:ENSP00000394337|ENSEMBL:ENSP00000376254|ENSEMBL:ENSP00000346614|ENSEMBL:ENSP00000376253|ENSEMBL:ENSP00000387839|ENSEMBL:ENSP00000389485|ENSEMBL:ENSP00000392488|ENSEMBL:ENST00000392463|ENSEMBL:ENST00000392460|ENSEMBL:ENST00000320472|ENSEMBL:ENST00000264731|ENSEMBL:ENST00000418709|ENSEMBL:ENST00000449992|ENSEMBL:ENST00000354600|ENSEMBL:ENST00000437221|ENSEMBL:ENST00000392461|ENSEMBL:ENST00000440651|ENSEMBL:ENST00000456148	-	physical association	reactome:R-HSA-6800835	15797384|10733530|15797384|10733530|15797384|15797384|10733530|10733530
uniprotkb:Q96KQ4	ENSEMBL:ENST00000202556|ENSEMBL:ENSP00000202556|ENSEMBL:ENSG00000088808	-	uniprotkb:Q9H3D4	ENSEMBL:ENSG00000073282|ENSEMBL:ENSP00000264731|ENSEMBL:ENSP00000407144|ENSEMBL:ENSP00000376256|ENSEMBL:ENSP00000317510|ENSEMBL:ENSP00000394337|ENSEMBL:ENSP00000376254|ENSEMBL:ENSP00000346614|ENSEMBL:ENSP00000376253|ENSEMBL:ENSP00000387839|ENSEMBL:ENSP00000389485|ENSEMBL:ENSP00000392488|ENSEMBL:ENST00000392463|ENSEMBL:ENST00000392460|ENSEMBL:ENST00000320472|ENSEMBL:ENST00000264731|ENSEMBL:ENST00000418709|ENSEMBL:ENST00000449992|ENSEMBL:ENST00000354600|ENSEMBL:ENST00000437221|ENSEMBL:ENST00000392461|ENSEMBL:ENST00000440651|ENSEMBL:ENST00000456148	-	physical association	reactome:R-HSA-6799788	11684014|18676979|14729977|18275817
uniprotkb:Q13625	ENSEMBL:ENSG00000143514|ENSEMBL:ENSP00000375750|ENSEMBL:ENSP00000341957|ENSEMBL:ENST00000391878|ENSEMBL:ENST00000343537	-	uniprotkb:P04637	ENSEMBL:ENSG00000141510|ENSEMBL:ENST00000510385|ENSEMBL:ENST00000620739|ENSEMBL:ENST00000714359|ENSEMBL:ENST00000503591|ENSEMBL:ENST00000619485|ENSEMBL:ENST00000504937|ENSEMBL:ENST00000610292|ENSEMBL:ENST00000714357|ENSEMBL:ENST00000504290|ENSEMBL:ENST00000508793|ENSEMBL:ENST00000445888|ENSEMBL:ENST00000509690|ENSEMBL:ENST00000269305|ENSEMBL:ENST00000622645|ENSEMBL:ENST00000455263|ENSEMBL:ENST00000610538|ENSEMBL:ENST00000420246|ENSEMBL:ENSP00000391478|ENSEMBL:ENSP00000478219|ENSEMBL:ENSP00000519624|ENSEMBL:ENSP00000478499|ENSEMBL:ENSP00000480868|ENSEMBL:ENSP00000398846|ENSEMBL:ENSP00000481179|ENSEMBL:ENSP00000519626|ENSEMBL:ENSP00000425104|ENSEMBL:ENSP00000269305|ENSEMBL:ENSP00000426252|ENSEMBL:ENSP00000482537|ENSEMBL:ENSP00000481638|ENSEMBL:ENSP00000424104|ENSEMBL:ENSP00000482222|ENSEMBL:ENSP00000484409|ENSEMBL:ENSP00000391127	-	physical association	reactome:R-HSA-6799788	11684014|18676979|14729977|18275817
uniprotkb:Q13625	ENSEMBL:ENSG00000143514|ENSEMBL:ENSP00000375750|ENSEMBL:ENSP00000341957|ENSEMBL:ENST00000391878|ENSEMBL:ENST00000343537	-	uniprotkb:Q9H3D4	ENSEMBL:ENSG00000073282|ENSEMBL:ENSP00000264731|ENSEMBL:ENSP00000407144|ENSEMBL:ENSP00000376256|ENSEMBL:ENSP00000317510|ENSEMBL:ENSP00000394337|ENSEMBL:ENSP00000376254|ENSEMBL:ENSP00000346614|ENSEMBL:ENSP00000376253|ENSEMBL:ENSP00000387839|ENSEMBL:ENSP00000389485|ENSEMBL:ENSP00000392488|ENSEMBL:ENST00000392463|ENSEMBL:ENST00000392460|ENSEMBL:ENST00000320472|ENSEMBL:ENST00000264731|ENSEMBL:ENST00000418709|ENSEMBL:ENST00000449992|ENSEMBL:ENST00000354600|ENSEMBL:ENST00000437221|ENSEMBL:ENST00000392461|ENSEMBL:ENST00000440651|ENSEMBL:ENST00000456148	-	physical association	reactome:R-HSA-6799788	11684014|18676979|14729977|18275817
uniprotkb:Q96KQ4	ENSEMBL:ENST00000202556|ENSEMBL:ENSP00000202556|ENSEMBL:ENSG00000088808	-	uniprotkb:O15350	ENSEMBL:ENSG00000078900|ENSEMBL:ENSP00000474322|ENSEMBL:ENSP00000367545|ENSEMBL:ENSP00000367534|ENSEMBL:ENSP00000474626|ENSEMBL:ENSP00000518864|ENSEMBL:ENSP00000367539|ENSEMBL:ENSP00000475143|ENSEMBL:ENSP00000518863|ENSEMBL:ENSP00000367537|ENSEMBL:ENSP00000346423|ENSEMBL:ENST00000378295|ENSEMBL:ENST00000604074|ENSEMBL:ENST00000378288|ENSEMBL:ENST00000354437|ENSEMBL:ENST00000378285|ENSEMBL:ENST00000604479|ENSEMBL:ENST00000713570|ENSEMBL:ENST00000378290|ENSEMBL:ENST00000603362|ENSEMBL:ENST00000713572	-	physical association	reactome:R-HSA-6799788	11684014|18676979|14729977|18275817
uniprotkb:Q96KQ4	ENSEMBL:ENST00000202556|ENSEMBL:ENSP00000202556|ENSEMBL:ENSG00000088808	-	uniprotkb:P04637	ENSEMBL:ENSG00000141510|ENSEMBL:ENST00000510385|ENSEMBL:ENST00000620739|ENSEMBL:ENST00000714359|ENSEMBL:ENST00000503591|ENSEMBL:ENST00000619485|ENSEMBL:ENST00000504937|ENSEMBL:ENST00000610292|ENSEMBL:ENST00000714357|ENSEMBL:ENST00000504290|ENSEMBL:ENST00000508793|ENSEMBL:ENST00000445888|ENSEMBL:ENST00000509690|ENSEMBL:ENST00000269305|ENSEMBL:ENST00000622645|ENSEMBL:ENST00000455263|ENSEMBL:ENST00000610538|ENSEMBL:ENST00000420246|ENSEMBL:ENSP00000391478|ENSEMBL:ENSP00000478219|ENSEMBL:ENSP00000519624|ENSEMBL:ENSP00000478499|ENSEMBL:ENSP00000480868|ENSEMBL:ENSP00000398846|ENSEMBL:ENSP00000481179|ENSEMBL:ENSP00000519626|ENSEMBL:ENSP00000425104|ENSEMBL:ENSP00000269305|ENSEMBL:ENSP00000426252|ENSEMBL:ENSP00000482537|ENSEMBL:ENSP00000481638|ENSEMBL:ENSP00000424104|ENSEMBL:ENSP00000482222|ENSEMBL:ENSP00000484409|ENSEMBL:ENSP00000391127	-	physical association	reactome:R-HSA-6799788	11684014|18676979|14729977|18275817
uniprotkb:Q13625	ENSEMBL:ENSG00000143514|ENSEMBL:ENSP00000375750|ENSEMBL:ENSP00000341957|ENSEMBL:ENST00000391878|ENSEMBL:ENST00000343537	-	uniprotkb:O15350	ENSEMBL:ENSG00000078900|ENSEMBL:ENSP00000474322|ENSEMBL:ENSP00000367545|ENSEMBL:ENSP00000367534|ENSEMBL:ENSP00000474626|ENSEMBL:ENSP00000518864|ENSEMBL:ENSP00000367539|ENSEMBL:ENSP00000475143|ENSEMBL:ENSP00000518863|ENSEMBL:ENSP00000367537|ENSEMBL:ENSP00000346423|ENSEMBL:ENST00000378295|ENSEMBL:ENST00000604074|ENSEMBL:ENST00000378288|ENSEMBL:ENST00000354437|ENSEMBL:ENST00000378285|ENSEMBL:ENST00000604479|ENSEMBL:ENST00000713570|ENSEMBL:ENST00000378290|ENSEMBL:ENST00000603362|ENSEMBL:ENST00000713572	-	physical association	reactome:R-HSA-6799788	11684014|18676979|14729977|18275817
